,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
10,0.0158,0.0,0.0,0.0,0.0487602,0.00721671,0.007215,1.42505648,1.95839317,1.9581473,0.76039845,0.67054169,0.67047084,0.18436547,0.14645577,0.14643942,0.00842965,0.00830232,0.00830146,0.03078489,0.0237093,0.02370687,0.00410899,0.00323803,0.00323769,0.00051114,0.00040686,0.00040682,6.379e-05,2.715e-05,2.715e-05,2.46247904,2.818291,2.8179525,0.35581196,0.35547346
11,0.0221,0.0,0.0,0.0,0.0120237,0.0004175,0.00041748,0.95658563,1.32633235,1.3261659,0.75129205,0.68171545,0.68164327,0.19297623,0.15357183,0.15355464,0.00945273,0.00929207,0.0092911,0.03253011,0.02498403,0.02498146,0.00440218,0.00345655,0.00345619,0.00055056,0.00043674,0.00043669,6.872e-05,2.927e-05,2.926e-05,1.9598819,2.20023577,2.199976,0.24035387,0.2400941
12,0.031,0.0,0.0,0.0,0.00221455,7.51e-06,7.53e-06,0.60015672,0.76106607,0.76097082,0.72773009,0.68639593,0.68632338,0.20185652,0.16121935,0.16120133,0.01069167,0.01047059,0.01046951,0.03443771,0.02636811,0.02636541,0.00472643,0.00369563,0.00369525,0.00059477,0.00046976,0.00046971,7.424e-05,3.16e-05,3.16e-05,1.5824827,1.64972456,1.6495345,0.06724186,0.0670518
13,0.0435,0.0,0.0,0.0,0.00029926,3e-08,3e-08,0.34921263,0.34566847,0.3456254,0.68339068,0.67906305,0.67899122,0.20976703,0.16882845,0.16880957,0.01212804,0.01186226,0.01186103,0.03630696,0.02774342,0.02774057,0.00504961,0.00393547,0.00393506,0.00063934,0.00050312,0.00050307,7.978e-05,3.392e-05,3.392e-05,1.29687333,1.2376382,1.2374999,-0.05923513,-0.05937343
14,0.0611,0.0,0.0,0.0,2.491e-05,0.0,0.0,0.1871263,0.11330287,0.11328894,0.61557992,0.65395917,0.65389004,0.21550858,0.17577682,0.17575717,0.01376284,0.01345744,0.01345605,0.03793684,0.02900514,0.02900216,0.00533887,0.00415863,0.0041582,0.00067945,0.00053442,0.00053437,8.465e-05,3.603e-05,3.602e-05,1.07604238,0.99023052,0.99012294,-0.08581186,-0.08591944
15,0.0856,0.0,0.0,0.0,8.9e-07,0.0,0.0,0.09423898,0.02369327,0.02369047,0.53098815,0.60989971,0.60983515,0.21981189,0.18291076,0.18289027,0.01578825,0.01548104,0.01547943,0.03952973,0.0303116,0.03030848,0.00562987,0.00439276,0.00439231,0.00071989,0.00056737,0.00056731,8.944e-05,3.815e-05,3.814e-05,0.9067971,0.86729465,0.86720156,-0.03950245,-0.03959554
16,0.1201,0.0,0.0,0.0,1e-08,0.0,0.0,0.04824329,0.00266593,0.00266567,0.4385421,0.5445409,0.54448335,0.2232238,0.19071582,0.19069449,0.01844805,0.01810561,0.01810373,0.04129597,0.0317893,0.03178603,0.00596164,0.00465918,0.00465869,0.00076614,0.00060469,0.00060463,9.48e-05,4.041e-05,4.041e-05,0.7765758,0.79312185,0.793037,0.01654605,0.0164612
17,0.1685,0.0,0.0,0.0,0.0,0.0,0.0,0.0278175,0.0001274,0.0001274,0.34697566,0.45574123,0.45569307,0.22540436,0.19921695,0.19919464,0.0219896,0.02160698,0.02160473,0.04329663,0.03349161,0.03348816,0.00634935,0.00496672,0.0049662,0.00082028,0.0006472,0.00064713,0.00010093,4.275e-05,4.275e-05,0.67275431,0.71584084,0.71576409,0.04308653,0.04300978
18,0.2364,0.0,0.0,0.0,0.0,0.0,0.0,0.01685293,1.85e-06,1.85e-06,0.26361754,0.34603442,0.34599794,0.22591137,0.20803455,0.20801129,0.02674955,0.026277,0.02627428,0.04560486,0.03549048,0.03548683,0.00681251,0.00532852,0.00532796,0.00088501,0.0006965,0.00069643,0.00010807,4.517e-05,4.516e-05,0.58654184,0.62190848,0.62184174,0.03536664,0.0352999
19,0.3315,0.0,0.0,0.0,0.0,0.0,0.0,0.00805085,1e-08,1e-08,0.19105116,0.22695398,0.22693012,0.22422183,0.21644732,0.21642314,0.03317965,0.03257561,0.03257224,0.04831497,0.0379202,0.03791631,0.00737764,0.00577018,0.00576959,0.00096403,0.00075604,0.00075596,0.00011655,4.773e-05,4.773e-05,0.51327668,0.52047108,0.52041509,0.0071944,0.00713841
