ig,ip,t1,t2,t3,t4,t5
4,8,2.057635e-21,2.6311058e-21,3.3651953000000002e-21,4.284401300000001e-21,5.4066344e-21
4,9,2.1022568e-21,2.6857603e-21,3.431746e-21,4.3643268e-21,5.5007879e-21
4,10,2.1649877000000002e-21,2.7629777e-21,3.5260396000000004e-21,4.4777306e-21,5.6344222000000004e-21
4,11,2.2372232e-21,2.8514038e-21,3.6334428e-21,4.6062518e-21,5.7851544e-21
4,12,2.3177437e-21,2.9491943e-21,3.7513557e-21,4.7464186e-21,5.9485586999999995e-21
4,13,2.4061895e-21,3.0555666000000002e-21,3.8784866e-21,4.8963549e-21,6.1221238999999995e-21
4,14,2.5039117000000003e-21,3.1718695e-21,4.016165e-21,5.0573509000000004e-21,6.3066211e-21
4,15,2.6118342e-21,3.2988184e-21,4.164849500000001e-21,5.2295675e-21,6.502156e-21
4,16,2.7321605e-21,3.4386588e-21,4.3268139e-21,5.415292e-21,6.7111568e-21
4,17,2.8668020999999996e-21,3.593132e-21,4.5035845e-21,5.6158004e-21,6.934630600000001e-21
4,18,3.0078819e-21,3.7514306000000004e-21,4.6810596e-21,5.8134732000000005e-21,7.151539799999998e-21
4,19,3.1474897e-21,3.9026392000000004e-21,4.8450096999999996e-21,5.9906115e-21,7.3409164e-21
4,20,3.2453981e-21,3.9948005e-21,4.9305148e-21,6.0686285e-21,7.4111481e-21
4,21,3.3416959000000003e-21,4.077091e-21,4.9968644e-21,6.1174568e-21,7.4423228e-21
4,22,3.4441609e-21,4.1573075999999995e-21,5.0518489e-21,6.144708899999999e-21,7.4416574e-21
4,23,3.580411e-21,4.2680001e-21,5.1335212000000005e-21,6.1941476e-21,7.4582122e-21
4,24,3.7678451e-21,4.4283226e-21,5.2631026e-21,6.2891283999999995e-21,7.5172534e-21
4,25,4.0197892000000005e-21,4.6515148e-21,5.453975499999999e-21,6.443163699999999e-21,7.6321774e-21
4,26,4.3570245e-21,4.9594421000000005e-21,5.729594500000001e-21,6.6815011e-21,7.8290122e-21
4,27,4.8033517e-21,5.3767461e-21,6.1160475000000006e-21,7.0319815e-21,8.138189099999998e-21
4,28,5.3820888999999996e-21,5.9258331e-21,6.635470199999999e-21,7.516767799999999e-21,8.5817583e-21
4,29,6.1280266000000005e-21,6.6424151e-21,7.325361499999999e-21,8.175736e-21,9.2020293e-21
4,30,7.069689699999999e-21,7.550568400000001e-21,8.2064115e-21,9.026927100000001e-21,1.0014180000000001e-20
4,31,8.251163e-21,8.691056200000001e-21,9.3174644e-21,1.0108896000000001e-20,1.1056966000000001e-20
4,32,9.7267557e-21,1.0113110000000001e-20,1.0703841999999999e-20,1.146544e-20,1.2374350999999999e-20
4,33,1.1563906999999999e-20,1.1877604999999999e-20,1.2419967e-20,1.3146855000000001e-20,1.4016098999999997e-20
4,34,1.3845163e-20,1.4060096000000003e-20,1.4532901000000003e-20,1.5211967e-20,1.6037492e-20
4,35,1.6667526999999997e-20,1.6754047999999998e-20,1.7129873e-20,1.7738070999999998e-20,1.8507444999999998e-20
4,36,2.0138897e-20,2.0061409e-20,2.030579e-20,2.0809102e-20,2.1495593999999998e-20
4,37,2.4383087000000002e-20,2.409852e-20,2.4170843999999995e-20,2.4528146000000002e-20,2.5093015e-20
4,38,2.954243e-20,2.8997196e-20,2.884966e-20,2.9015014999999995e-20,2.9412943e-20
4,39,3.5758580999999996e-20,3.4892963e-20,3.4474009e-20,3.4399869e-20,3.4584175000000005e-20
4,40,4.3115089000000005e-20,4.1879221e-20,4.1144312000000006e-20,4.0788665999999996e-20,4.0717108e-20
4,41,5.1575149000000006e-20,4.9948818e-20,4.887302400000001e-20,4.8207453000000004e-20,4.7847825e-20
4,42,6.0769844e-20,5.8828375e-20,5.7453248e-20,5.649709099999999e-20,5.585247599999999e-20
4,43,7.0418595e-20,6.824846000000001e-20,6.662211299999999e-20,6.539888799999999e-20,6.4476542e-20
4,44,8.0251179e-20,7.791654e-20,7.607408399999999e-20,7.460058000000001e-20,7.3405801e-20
4,45,8.9638188e-20,8.724063099999999e-20,8.525221e-20,8.3577497e-20,8.214504400000001e-20
4,46,9.772007300000001e-20,9.540457699999999e-20,9.338435300000001e-20,9.1599918e-20,9.000451199999999e-20
4,47,1.0347664e-19,1.0140397000000001e-19,9.9494297e-20,9.772583799999999e-20,9.607914999999999e-20
4,48,1.0669505e-19,1.0493725e-19,1.0322203999999999e-19,1.0155869e-19,9.993035300000001e-20
4,49,1.0708031e-19,1.0567592999999999e-19,1.0421644e-19,1.0273323e-19,1.0118766999999999e-19
4,50,1.0467794e-19,1.0364417e-19,1.024812e-19,1.0122974e-19,9.9846977e-20
4,51,9.9729184e-20,9.9070775e-20,9.822882499999998e-20,9.723311199999999e-20,9.610134300000001e-20
4,52,9.267621400000002e-20,9.2344925e-20,9.1801237e-20,9.1061052e-20,9.019838699999999e-20
5,1,9.507229199999999e-24,1.1715202e-23,1.5419635e-23,2.1706875e-23,3.2086252e-23
5,2,9.976419699999999e-24,1.2225244999999999e-23,1.6014594999999998e-23,2.2451357000000002e-23,3.3060585999999996e-23
5,3,1.0547071999999999e-23,1.2835955999999998e-23,1.6711495e-23,2.3300972000000002e-23,3.4144684999999995e-23
5,4,1.1243969e-23,1.3571069000000002e-23,1.7532836e-23,2.4276541000000002e-23,3.5357058e-23
5,5,1.2099118e-23,1.4461821e-23,1.8509288000000002e-23,2.5408273e-23,3.6727482999999995e-23
5,6,1.3153466e-23,1.554872e-23,1.9681539999999996e-23,2.6737731e-23,3.829914e-23
5,7,1.445323e-23,1.6873603e-23,2.1085038000000001e-23,2.8290731e-23,4.0084154999999994e-23
5,8,1.6085844000000002e-23,1.8540569000000003e-23,2.2853854000000002e-23,3.0250452000000004e-23,4.2337705000000003e-23
5,9,1.8132628e-23,2.0632272e-23,2.5073935e-23,3.2708174e-23,4.515811e-23
5,10,2.07248e-23,2.330676e-23,2.7949266e-23,3.5939966999999994e-23,4.8923173e-23
5,11,2.3953065e-23,2.6628842e-23,3.1501374e-23,3.9897409000000004e-23,5.3481424e-23
5,12,2.796581e-23,3.0739981000000003e-23,3.5861429e-23,4.4695436999999997e-23,5.892378000000001e-23
5,13,3.2953493e-23,3.5824432e-23,4.1205299e-23,5.0497539e-23,6.539618399999998e-23
5,14,3.9161438000000004e-23,4.2125109e-23,4.7774304000000006e-23,5.7543602e-23,7.313124000000001e-23
5,15,4.689494699999999e-23,4.9941398000000005e-23,5.586123900000001e-23,6.6118e-23,8.2404409e-23
5,16,5.654080999999999e-23,5.9656259e-23,6.5846503e-23,7.659925699999999e-23,9.3593619e-23
5,17,6.8581774e-23,7.1744384e-23,7.819651000000001e-23,8.944420899999999e-23,1.0714357e-22
5,18,8.359609399999999e-23,8.6728762e-23,9.33579e-23,1.0499608e-22,1.2326713e-22
5,19,1.0233124000000001e-22,1.0528695000000001e-22,1.1191765e-22,1.2372559e-22,1.4229527999999999e-22
5,20,1.2571833e-22,1.281086e-22,1.3424363e-22,1.4557678999999998e-22,1.6365618e-22
5,21,1.5519303999999998e-22,1.5673497000000002e-22,1.6206578000000002e-22,1.7256153000000002e-22,1.8972951999999999e-22
5,22,1.9248782e-22,1.9283841999999998e-22,1.9701878e-22,2.0628886999999998e-22,2.2210689e-22
5,23,2.3976407000000003e-22,2.3859506e-22,2.4135331e-22,2.4914290000000002e-22,2.6335683e-22
5,24,2.9969336e-22,2.966138e-22,2.9765692e-22,3.0372356000000003e-22,3.1612029000000004e-22
5,25,3.7566787999999998e-22,3.7015708000000003e-22,3.6910233e-22,3.731389e-22,3.8345711000000003e-22
5,26,4.7190247e-22,4.6330675e-22,4.596910200000001e-22,4.6134985e-22,4.6926632e-22
5,27,5.9361883e-22,5.811274699999999e-22,5.743836299999999e-22,5.7325303e-22,5.7845013e-22
5,28,7.474355e-22,7.3000321e-22,7.1938774e-22,7.149148799999999e-22,7.1695458e-22
5,29,9.412632099999999e-22,9.1769091e-22,9.0234497e-22,8.9389404e-22,8.922836300000002e-22
5,30,1.1856693e-21,1.1543465e-21,1.1330817e-21,1.1197234e-21,1.1136834e-21
5,31,1.4935592e-21,1.4525041000000002e-21,1.4238365e-21,1.4043872e-21,1.3929028e-21
5,32,1.8810274e-21,1.8278332e-21,1.7899290000000002e-21,1.7628934e-21,1.7446505e-21
5,33,2.3679657999999997e-21,2.2997901999999997e-21,2.2504358e-21,2.2139589e-21,2.1872805e-21
5,34,2.9786201000000002e-21,2.8922732000000003e-21,2.8289009000000002e-21,2.7807455e-21,2.743532e-21
5,35,3.7411673999999995e-21,3.633604e-21,3.5535678e-21,3.4912375e-21,3.4409867e-21
5,36,4.6908621e-21,4.5591087e-21,4.4595891e-21,4.3801719999999996e-21,4.3137545e-21
5,37,5.8709945e-21,5.7121847e-21,5.5901956e-21,5.4902874e-21,5.403782299999999e-21
5,38,7.3341949e-21,7.1456207e-21,6.9981147e-21,6.873841599999999e-21,6.7624457000000004e-21
5,39,9.138506400000001e-21,8.91884e-21,8.7436965e-21,8.591345e-21,8.4496764e-21
