hPa,LBL_g1,LBLg_g1,PAR_g1,LBL_g2,LBLg_g2,PAR_g2,LBL_g3,LBLg_g3,PAR_g3,LBL_g4,LBLg_g4,PAR_g4,LBL_g5,LBLg_g5,PAR_g5,LBL_g6,LBLg_g6,PAR_g6,LBL_g7,LBLg_g7,PAR_g7,LBL_g8,LBLg_g8,PAR_g8,LBL_g9,LBLg_g9,PAR_g9,LBL_g10,LBLg_g10,PAR_g10,LBL_tot,LBLg_tot,PAR_tot,LBLg - LBL,PAR - LBL
2.949,0.182384,0.182421,0.18241958,0.864048,0.864087,0.86408729,3.545913,3.546025,3.5460245,10.199792,10.199826,10.199826,8.02211,8.022114,8.0221134,10.604858,10.60486,10.60486,12.64118,12.641182,12.641181,14.942101,14.942101,14.942101,16.209679,16.209679,16.209679,143.995587,143.995587,143.99558,221.20765,221.20788,221.20788,0.00023,0.00023
4.1366,0.181872,0.181919,0.18191778,0.86384,0.863894,0.86389364,3.545793,3.545948,3.5459479,10.199756,10.199803,10.199803,8.022104,8.02211,8.0221093,10.604855,10.604858,10.604858,12.641179,12.64118,12.64118,14.9421,14.9421,14.9421,16.209679,16.209679,16.209678,143.995587,143.995587,143.99558,221.20676,221.20708,221.20707,0.00032,0.00031
5.8025,0.181155,0.181214,0.18121204,0.86355,0.863624,0.86362386,3.545626,3.545841,3.5458407,10.199707,10.199771,10.19977,8.022096,8.022104,8.0221035,10.604851,10.604855,10.604855,12.641176,12.641179,12.641178,14.942099,14.942099,14.942099,16.209678,16.209679,16.209678,143.995586,143.995586,143.99558,221.20553,221.20595,221.20594,0.00042,0.00041
8.1392,0.180161,0.180228,0.18022465,0.863146,0.863246,0.86324616,3.545393,3.54569,3.5456892,10.199638,10.199725,10.199725,8.022085,8.022096,8.0220953,10.604845,10.60485,10.60485,12.641173,12.641176,12.641176,14.942097,14.942098,14.942098,16.209678,16.209678,16.209677,143.995586,143.995586,143.99558,221.2038,221.20437,221.20436,0.00057,0.00056
11.417,0.178793,0.178854,0.17884958,0.86258,0.862716,0.8627154,3.545065,3.545475,3.545474,10.199541,10.199659,10.199659,8.02207,8.022084,8.0220835,10.604836,10.604844,10.604843,12.641169,12.641172,12.641172,14.942095,14.942096,14.942096,16.209677,16.209677,16.209676,143.995585,143.995585,143.99558,221.20141,221.20216,221.20215,0.00075,0.00074
16.0147,0.176924,0.176951,0.176945,0.861785,0.861968,0.86196671,3.544604,3.545167,3.5451656,10.199402,10.199564,10.199563,8.022048,8.022067,8.0220661,10.604824,10.604834,10.604833,12.641162,12.641167,12.641167,14.942091,14.942093,14.942093,16.209675,16.209675,16.209675,143.995583,143.995584,143.99558,221.1981,221.19907,221.19905,0.00097,0.00095
22.464,0.174402,0.174333,0.1743258,0.860666,0.860907,0.86090574,3.543951,3.544722,3.5447197,10.199203,10.199423,10.199422,8.022015,8.022041,8.02204,10.604805,10.604819,10.604818,12.641152,12.641159,12.641159,14.942086,14.942088,14.942088,16.209673,16.209673,16.209672,143.995581,143.995582,143.99558,221.19353,221.19475,221.19473,0.00122,0.0012
31.5105,0.171047,0.170775,0.1707658,0.859079,0.859393,0.85939005,3.543022,3.544069,3.5440663,10.198911,10.199209,10.199207,8.021966,8.022001,8.0219998,10.604777,10.604795,10.604795,12.641138,12.641147,12.641146,14.942078,14.942081,14.942081,16.209669,16.209669,16.209669,143.995578,143.995578,143.99558,221.18727,221.18872,221.1887,0.00145,0.00143
44.2001,0.166656,0.16601,0.16599777,0.856814,0.857212,0.85720698,3.541688,3.5431,3.5430953,10.198474,10.198878,10.198876,8.021891,8.021937,8.021936,10.604734,10.604758,10.604757,12.641114,12.641126,12.641126,14.942066,14.94207,14.942069,16.209663,16.209664,16.209663,143.995573,143.995573,143.99557,221.17867,221.18033,221.1803,0.00166,0.00163
62.0,0.161004,0.159738,0.15972397,0.853562,0.854052,0.85404344,3.539756,3.54164,3.541633,10.19781,10.198356,10.198352,8.021774,8.021833,8.0218322,10.604665,10.604696,10.604695,12.641077,12.641092,12.641092,14.942046,14.942051,14.94205,16.209653,16.209654,16.209653,143.995564,143.995565,143.99556,221.16691,221.16868,221.16864,0.00177,0.00173
