hPa,LBL_g1,LBLg_g1,PAR_g1,LBL_g2,LBLg_g2,PAR_g2,LBL_g3,LBLg_g3,PAR_g3,LBL_g4,LBLg_g4,PAR_g4,LBL_g5,LBLg_g5,PAR_g5,LBL_g6,LBLg_g6,PAR_g6,LBL_g7,LBLg_g7,PAR_g7,LBL_g8,LBLg_g8,PAR_g8,LBL_g9,LBLg_g9,PAR_g9,LBL_g10,LBLg_g10,PAR_g10,LBL_tot,LBLg_tot,PAR_tot,LBLg - LBL,PAR - LBL
9.7781,0.00287701,0.00282042,0.00282274,0.00123843,0.00115541,0.00115548,0.00071188,0.0004678,0.00046824,0.00022194,0.00014885,0.00014911,3.581e-05,2.716e-05,2.724e-05,2.045e-05,1.577e-05,1.583e-05,1.101e-05,8.61e-06,8.65e-06,5.68e-06,4.97e-06,5.01e-06,2.68e-06,2.52e-06,2.54e-06,2.34e-06,2.22e-06,2.25e-06,0.00512723,0.00465373,0.00465709,-0.0004735,-0.00047014
13.7158,0.00285522,0.00281589,0.0028178,0.00123393,0.00115498,0.00115533,0.0007104,0.0004743,0.00047491,0.00022176,0.00015201,0.00015236,3.604e-05,2.791e-05,2.801e-05,2.056e-05,1.621e-05,1.628e-05,1.104e-05,8.83e-06,8.88e-06,5.72e-06,5.07e-06,5.11e-06,2.7e-06,2.56e-06,2.58e-06,2.36e-06,2.25e-06,2.27e-06,0.00509975,0.00466001,0.00466354,-0.00043974,-0.00043621
19.2394,0.00281457,0.00279805,0.00279997,0.00123321,0.0011593,0.00115973,0.00071164,0.00048529,0.00048584,0.00022387,0.00015774,0.00015804,3.683e-05,2.927e-05,2.936e-05,2.105e-05,1.705e-05,1.711e-05,1.129e-05,9.28e-06,9.32e-06,5.88e-06,5.29e-06,5.32e-06,2.8e-06,2.67e-06,2.69e-06,2.46e-06,2.34e-06,2.36e-06,0.00506361,0.00466627,0.00466974,-0.00039734,-0.00039387
26.9872,0.00275034,0.00276212,0.0027635,0.00123784,0.00117007,0.00117093,0.00071656,0.00050218,0.00050293,0.00022907,0.00016686,0.00016727,3.836e-05,3.145e-05,3.156e-05,2.203e-05,1.841e-05,1.849e-05,1.184e-05,1.002e-05,1.007e-05,6.22e-06,5.68e-06,5.72e-06,2.98e-06,2.86e-06,2.88e-06,2.65e-06,2.51e-06,2.54e-06,0.00501789,0.00467218,0.00467589,-0.00034571,-0.000342
37.8553,0.00265842,0.00270258,0.0027039,0.00124955,0.00118905,0.00119022,0.00072628,0.00052648,0.00052724,0.00023833,0.00018033,0.00018071,4.089e-05,3.471e-05,3.48e-05,2.368e-05,2.047e-05,2.054e-05,1.276e-05,1.117e-05,1.121e-05,6.77e-06,6.3e-06,6.32e-06,3.28e-06,3.18e-06,3.19e-06,2.95e-06,2.8e-06,2.82e-06,0.00496291,0.00467707,0.00468094,-0.00028584,-0.00028197
53.1,0.00254022,0.00261789,0.00261851,0.00126774,0.00121564,0.00121693,0.00074086,0.00055867,0.00055955,0.00025186,0.00019852,0.00019902,4.456e-05,3.924e-05,3.938e-05,2.608e-05,2.335e-05,2.344e-05,1.411e-05,1.276e-05,1.282e-05,7.56e-06,7.16e-06,7.19e-06,3.7e-06,3.62e-06,3.64e-06,3.39e-06,3.22e-06,3.24e-06,0.00490007,0.00468007,0.00468373,-0.00022,-0.00021634
73.8875,0.00239367,0.00250024,0.00249972,0.00129536,0.00125183,0.00125306,0.00076256,0.00059911,0.00059995,0.00027142,0.0002221,0.00022273,4.981e-05,4.537e-05,4.559e-05,2.952e-05,2.725e-05,2.74e-05,1.605e-05,1.493e-05,1.502e-05,8.68e-06,8.34e-06,8.4e-06,4.31e-06,4.23e-06,4.27e-06,4e-06,3.8e-06,3.84e-06,0.00483538,0.00467721,0.00467999,-0.00015817,-0.00015539
97.6625,0.00223331,0.00235581,0.00235567,0.0013336,0.00129651,0.00129739,0.00079188,0.00064332,0.00064367,0.00029685,0.00024909,0.0002495,5.643e-05,5.26e-05,5.277e-05,3.39e-05,3.19e-05,3.202e-05,1.854e-05,1.754e-05,1.763e-05,1.011e-05,9.8e-06,9.85e-06,5.07e-06,5e-06,5.03e-06,4.78e-06,4.54e-06,4.58e-06,0.00478446,0.00466613,0.00466812,-0.00011833,-0.00011634
121.4375,0.00207785,0.00220357,0.00220289,0.00137959,0.00134685,0.00134776,0.00082753,0.00069012,0.00069045,0.00032648,0.00027853,0.00027901,6.385e-05,6.045e-05,6.066e-05,3.886e-05,3.703e-05,3.718e-05,2.143e-05,2.05e-05,2.059e-05,1.176e-05,1.146e-05,1.153e-05,5.95e-06,5.88e-06,5.92e-06,5.69e-06,5.4e-06,5.44e-06,0.00475897,0.00465979,0.00466144,-9.918e-05,-9.753e-05
145.2125,0.00200503,0.00213189,0.00213051,0.0014752,0.00144493,0.00144587,0.00089664,0.00076389,0.00076451,0.00037044,0.00032011,0.00032085,7.421e-05,7.112e-05,7.142e-05,4.57e-05,4.398e-05,4.419e-05,2.542e-05,2.452e-05,2.466e-05,1.403e-05,1.375e-05,1.383e-05,7.15e-06,7.09e-06,7.14e-06,6.92e-06,6.57e-06,6.62e-06,0.00492073,0.00482785,0.00482959,-9.288e-05,-9.114e-05
168.9875,0.00214834,0.00228764,0.00228701,0.00173417,0.0017031,0.00170397,0.00107084,0.00092702,0.0009278,0.00045995,0.00040115,0.00040193,9.413e-05,9.102e-05,9.133e-05,5.853e-05,5.674e-05,5.696e-05,3.279e-05,3.185e-05,3.198e-05,1.821e-05,1.791e-05,1.799e-05,9.34e-06,9.26e-06,9.31e-06,9.12e-06,8.66e-06,8.71e-06,0.00563541,0.00553434,0.00553699,-0.00010107,-9.842e-05
192.7625,0.00306282,0.00326807,0.00326847,0.00270514,0.00266339,0.00266492,0.00170167,0.00149076,0.00149197,0.00075592,0.00066357,0.00066455,0.00015772,0.00015352,0.00015387,9.889e-05,9.639e-05,9.663e-05,5.575e-05,5.44e-05,5.455e-05,3.113e-05,3.068e-05,3.078e-05,1.604e-05,1.593e-05,1.599e-05,1.579e-05,1.5e-05,1.506e-05,0.00860087,0.00845171,0.00845678,-0.00014916,-0.00014409
216.5375,0.0065808,0.00706499,0.00706197,0.00646187,0.00638515,0.00638489,0.00416434,0.00368058,0.0036812,0.00190654,0.00168105,0.00168361,0.00040492,0.00039597,0.00039727,0.00025572,0.00025022,0.00025118,0.00014496,0.00014195,0.00014256,8.134e-05,8.033e-05,8.076e-05,4.21e-05,4.185e-05,4.21e-05,4.174e-05,3.965e-05,3.993e-05,0.02008432,0.01976174,0.01976548,-0.00032258,-0.00031884
240.3125,0.01169981,0.01271137,0.0127085,0.01329739,0.01322274,0.01322294,0.00887512,0.00789706,0.00789534,0.00418047,0.00369648,0.00369936,0.00090272,0.00088554,0.00088751,0.00057381,0.00056293,0.00056446,0.00032687,0.00032083,0.00032185,0.00018426,0.00018223,0.00018302,9.574e-05,9.523e-05,9.572e-05,9.554e-05,9.076e-05,9.134e-05,0.04023173,0.03966516,0.03967004,-0.00056657,-0.00056169
264.0875,0.0172392,0.01896935,0.01896546,0.02411345,0.024234,0.02422537,0.01696408,0.01517815,0.01516748,0.00822206,0.00728184,0.00728487,0.00180377,0.00177275,0.00177638,0.00115342,0.00113324,0.00113624,0.00065999,0.00064865,0.00065072,0.00037366,0.00036982,0.00037155,0.00019483,0.00019384,0.00019496,0.00019554,0.00018577,0.0001871,0.07092,0.06996741,0.06996013,-0.00095259,-0.00095987
287.8625,0.0208714,0.02293833,0.02292898,0.03892962,0.03977522,0.0397464,0.02964644,0.02666682,0.02664,0.01481949,0.01313448,0.01314011,0.003302,0.00324772,0.0032555,0.00212331,0.00208731,0.0020938,0.00122004,0.00119959,0.00120404,0.00069355,0.00068662,0.00069037,0.00036279,0.00036098,0.00036342,0.00036604,0.00034776,0.00035069,0.11233469,0.11044484,0.11041331,-0.00188985,-0.00192138
311.6375,0.02050618,0.02161828,0.02162299,0.05607113,0.05862937,0.05863515,0.04797486,0.04342557,0.04339651,0.02485895,0.0220371,0.02203254,0.00562695,0.00553354,0.0055372,0.00363788,0.00357517,0.00357895,0.00209856,0.00206264,0.00206576,0.0011976,0.00118545,0.00118888,0.0006283,0.00062512,0.00062757,0.00063705,0.00060522,0.0006084,0.16323747,0.15929747,0.15929395,-0.00394,-0.00394352
335.4125,0.01608932,0.01509049,0.01508994,0.07187933,0.07730352,0.07724767,0.0724871,0.06618231,0.06610797,0.03926143,0.03480703,0.03480336,0.00903625,0.00887764,0.00889013,0.00587325,0.00576605,0.00577769,0.00340104,0.0033392,0.00334764,0.00194818,0.00192731,0.00193562,0.0010249,0.00101943,0.00102514,0.0010439,0.00099177,0.00099898,0.22204471,0.21530475,0.21522412,-0.00673996,-0.00682059
359.1875,0.00977497,0.0072965,0.00729551,0.08077922,0.08924403,0.08916405,0.10144492,0.09377424,0.09365447,0.05811972,0.05154245,0.05153721,0.01362306,0.01336183,0.01338301,0.00890273,0.00872551,0.00874518,0.00517494,0.00507199,0.005086,0.00297515,0.00294051,0.00295437,0.00156927,0.00156019,0.00156977,0.0016052,0.00152508,0.00153723,0.28396919,0.27504233,0.2749268,-0.00892686,-0.00904239
382.9625,0.00442368,0.00229085,0.0022908,0.07678234,0.08597011,0.0859668,0.12616838,0.11859846,0.11849854,0.07750727,0.06879667,0.06877879,0.0185406,0.01814463,0.01815854,0.01218498,0.01191542,0.01192996,0.0071101,0.00695235,0.00696365,0.00410244,0.00404944,0.00406274,0.0021693,0.00215545,0.00216523,0.00222794,0.00211682,0.00212984,0.33121702,0.3209902,0.32094491,-0.01022682,-0.01027211
406.7375,0.00162827,0.00050386,0.00050373,0.06729906,0.07422834,0.07425209,0.15061517,0.14464248,0.14455119,0.1006963,0.0895355,0.0894981,0.0246448,0.02405363,0.02405972,0.01629369,0.01588931,0.01589896,0.00954526,0.00930667,0.00931563,0.00552727,0.00544709,0.00546092,0.00292983,0.00290894,0.00291983,0.00302062,0.00287013,0.00288531,0.38220029,0.36938596,0.36934549,-0.01281433,-0.0128548
430.5125,0.00047944,7.437e-05,7.429e-05,0.05451594,0.05668713,0.05666494,0.17248054,0.17007044,0.16987759,0.1276679,0.11386125,0.11380375,0.03207322,0.0312088,0.03123176,0.0213422,0.02074642,0.02077349,0.01255485,0.01220009,0.01222119,0.00729636,0.00717689,0.00720425,0.0038768,0.00384577,0.00386635,0.00401173,0.00381215,0.00383997,0.43629897,0.41968333,0.41955759,-0.01661564,-0.01674138
454.2875,0.0001118,7.05e-06,7.03e-06,0.04087533,0.03773357,0.03774204,0.18940141,0.19263414,0.19243088,0.15817159,0.14173722,0.14166342,0.04095429,0.03972047,0.0397487,0.02744616,0.02658629,0.02662029,0.01621757,0.01570017,0.01572666,0.00945997,0.00928509,0.00932067,0.00503836,0.00499304,0.00502012,0.0052324,0.00497258,0.00500954,0.49290887,0.47336961,0.47328936,-0.01953926,-0.01961951
478.0625,2.057e-05,4.1e-07,4.1e-07,0.02838102,0.02154552,0.02158063,0.19945102,0.20992847,0.20982117,0.19170422,0.17297987,0.17290524,0.05140859,0.04969228,0.04971027,0.03472709,0.03351255,0.03353828,0.02061947,0.01987986,0.0199017,0.01207405,0.01182277,0.01185736,0.00644607,0.00638106,0.00640865,0.00671777,0.00638501,0.006424,0.55154987,0.5321278,0.5321477,-0.01942207,-0.01940217
501.8375,2.99e-06,1e-08,1e-08,0.01823081,0.0103572,0.01038826,0.20119185,0.21931653,0.21938569,0.22703725,0.20682666,0.20677687,0.06341874,0.06109817,0.06108867,0.04322693,0.04155153,0.04155086,0.02580416,0.0247698,0.02477482,0.01517138,0.0148177,0.01483898,0.00811966,0.00802821,0.00804793,0.0084911,0.00807181,0.00810251,0.61069486,0.59483762,0.59495461,-0.01585724,-0.01574025
525.6125,3.5e-07,0.0,0.0,0.01088622,0.00412443,0.00413202,0.19502403,0.21954878,0.21948479,0.26333601,0.24292617,0.2428002,0.07712346,0.07406961,0.07407306,0.05311026,0.05084838,0.05086919,0.03189438,0.03047578,0.03049755,0.01883335,0.01834457,0.01839355,0.01010543,0.00997903,0.01002058,0.01060397,0.01008243,0.0101435,0.67091747,0.66039918,0.66041443,-0.01051829,-0.01050304
549.3875,3e-08,0.0,0.0,0.00607137,0.00133205,0.00133559,0.18169437,0.2096567,0.20957848,0.29870883,0.27997024,0.27979631,0.09239569,0.08849246,0.08850245,0.0643808,0.06139586,0.06143037,0.03892467,0.0370183,0.03705157,0.02309221,0.0224296,0.02250081,0.01242419,0.01225268,0.01231251,0.01308211,0.01244188,0.01252922,0.73077425,0.72498977,0.72503731,-0.00578448,-0.00573694
573.1625,0.0,0.0,0.0,0.00319553,0.00034211,0.00034378,0.16305875,0.19039657,0.19038924,0.3314246,0.31671251,0.31653344,0.10913416,0.10429226,0.10430261,0.07708123,0.07322878,0.07326755,0.04696175,0.04444922,0.04448722,0.02800237,0.02712042,0.02720473,0.01510961,0.01488095,0.01495246,0.01596544,0.0151889,0.01529415,0.78993344,0.78661173,0.78677518,-0.00332171,-0.00315826
596.9375,0.0,0.0,0.0,0.00160566,6.844e-05,6.897e-05,0.14130679,0.16389283,0.1639886,0.35983391,0.35180882,0.35167766,0.12720453,0.12138083,0.12138628,0.09125708,0.08639106,0.08642342,0.05608556,0.0528339,0.05286861,0.03363036,0.03247627,0.03256051,0.01820313,0.01790321,0.01797633,0.01930322,0.01837143,0.01848122,0.84843024,0.84512679,0.84543162,-0.00330345,-0.00299862
