hPa,LBL_g1,LBLg_g1,PAR_g1,LBL_g2,LBLg_g2,PAR_g2,LBL_g3,LBLg_g3,PAR_g3,LBL_g4,LBLg_g4,PAR_g4,LBL_g5,LBLg_g5,PAR_g5,LBL_g6,LBLg_g6,PAR_g6,LBL_g7,LBLg_g7,PAR_g7,LBL_g8,LBLg_g8,PAR_g8,LBL_g9,LBLg_g9,PAR_g9,LBL_g10,LBLg_g10,PAR_g10,LBL_tot,LBLg_tot,PAR_tot,LBLg - LBL,PAR - LBL
13.7158,0.00261387,0.00271712,0.00271887,0.00121731,0.00115136,0.00115171,0.00070895,0.00047415,0.00047476,0.00022169,0.00015201,0.00015236,3.604e-05,2.791e-05,2.801e-05,2.056e-05,1.621e-05,1.628e-05,1.104e-05,8.83e-06,8.88e-06,5.72e-06,5.07e-06,5.11e-06,2.7e-06,2.56e-06,2.58e-06,2.36e-06,2.25e-06,2.27e-06,0.00484025,0.00455747,0.00456084,-0.00028278,-0.00027941
19.2394,0.00249566,0.00266097,0.00266268,0.00121095,0.00115422,0.00115464,0.00070968,0.00048508,0.00048563,0.00022377,0.00015773,0.00015804,3.683e-05,2.927e-05,2.936e-05,2.105e-05,1.705e-05,1.711e-05,1.129e-05,9.28e-06,9.32e-06,5.88e-06,5.29e-06,5.32e-06,2.8e-06,2.67e-06,2.69e-06,2.46e-06,2.34e-06,2.36e-06,0.00472038,0.00452389,0.00452714,-0.00019649,-0.00019324
26.9872,0.00234227,0.00257404,0.00257517,0.00120849,0.00116287,0.00116373,0.00071393,0.00050187,0.00050262,0.00022895,0.00016685,0.00016726,3.836e-05,3.145e-05,3.156e-05,2.203e-05,1.841e-05,1.849e-05,1.184e-05,1.002e-05,1.007e-05,6.22e-06,5.68e-06,5.72e-06,2.98e-06,2.86e-06,2.88e-06,2.65e-06,2.51e-06,2.54e-06,0.00457772,0.00447658,0.00448003,-0.00010114,-9.769e-05
37.8553,0.00215648,0.00244856,0.00244956,0.00121159,0.00117876,0.00117992,0.00072282,0.00052601,0.00052677,0.00023817,0.00018032,0.00018069,4.089e-05,3.471e-05,3.48e-05,2.368e-05,2.047e-05,2.054e-05,1.276e-05,1.117e-05,1.121e-05,6.77e-06,6.3e-06,6.32e-06,3.28e-06,3.18e-06,3.19e-06,2.95e-06,2.8e-06,2.82e-06,0.00441938,0.00441227,0.0044158,-7.11e-06,-3.58e-06
53.1,0.00194839,0.00228132,0.00228163,0.00121979,0.00120077,0.00120204,0.0007364,0.00055795,0.00055883,0.00025166,0.00019849,0.00019899,4.455e-05,3.924e-05,3.938e-05,2.608e-05,2.335e-05,2.344e-05,1.411e-05,1.276e-05,1.282e-05,7.56e-06,7.16e-06,7.19e-06,3.7e-06,3.62e-06,3.64e-06,3.39e-06,3.22e-06,3.24e-06,0.00425563,0.00432788,0.0043312,7.225e-05,7.557e-05
73.8875,0.00172977,0.00206877,0.00206813,0.00123646,0.00123026,0.00123146,0.00075693,0.000598,0.00059883,0.00027116,0.00022205,0.00022268,4.98e-05,4.537e-05,4.558e-05,2.952e-05,2.725e-05,2.74e-05,1.605e-05,1.493e-05,1.502e-05,8.68e-06,8.34e-06,8.4e-06,4.31e-06,4.23e-06,4.27e-06,4e-06,3.8e-06,3.84e-06,0.00410669,0.00422301,0.00422562,0.00011632,0.00011893
97.6625,0.00153157,0.00184025,0.00183994,0.00126396,0.00126658,0.00126741,0.00078512,0.00064167,0.00064202,0.00029653,0.00024901,0.00024943,5.642e-05,5.26e-05,5.277e-05,3.389e-05,3.19e-05,3.202e-05,1.854e-05,1.754e-05,1.763e-05,1.011e-05,9.8e-06,9.85e-06,5.07e-06,5e-06,5.03e-06,4.78e-06,4.54e-06,4.58e-06,0.00400599,0.0041189,0.00412068,0.00011291,0.00011469
121.4375,0.00136796,0.00162904,0.00162836,0.00129942,0.00130759,0.00130844,0.00081971,0.00068782,0.00068816,0.00032609,0.00027841,0.00027889,6.384e-05,6.044e-05,6.066e-05,3.885e-05,3.703e-05,3.718e-05,2.143e-05,2.05e-05,2.059e-05,1.176e-05,1.146e-05,1.153e-05,5.95e-06,5.88e-06,5.92e-06,5.69e-06,5.4e-06,5.44e-06,0.00396069,0.00404357,0.00404516,8.288e-05,8.447e-05
145.2125,0.00127421,0.00149409,0.00149299,0.00138081,0.0013936,0.00139447,0.00088743,0.00076072,0.00076133,0.00036995,0.00031994,0.00032067,7.419e-05,7.111e-05,7.141e-05,4.569e-05,4.397e-05,4.419e-05,2.542e-05,2.452e-05,2.466e-05,1.403e-05,1.375e-05,1.383e-05,7.15e-06,7.09e-06,7.14e-06,6.92e-06,6.57e-06,6.62e-06,0.0040858,0.00413536,0.00413731,4.956e-05,5.151e-05
168.9875,0.0013166,0.00151675,0.00151623,0.00161154,0.00163041,0.00163119,0.0010588,0.00092229,0.00092305,0.00045928,0.00040087,0.00040166,9.411e-05,9.1e-05,9.131e-05,5.852e-05,5.674e-05,5.695e-05,3.279e-05,3.185e-05,3.198e-05,1.821e-05,1.79e-05,1.799e-05,9.34e-06,9.26e-06,9.31e-06,9.12e-06,8.66e-06,8.71e-06,0.00466831,0.00468574,0.00468839,1.743e-05,2.008e-05
192.7625,0.00178507,0.00201789,0.00201798,0.00248613,0.00252345,0.0025248,0.00167987,0.00148111,0.00148229,0.00075463,0.00066298,0.00066396,0.00015767,0.00015348,0.00015383,9.887e-05,9.638e-05,9.662e-05,5.574e-05,5.44e-05,5.455e-05,3.113e-05,3.068e-05,3.078e-05,1.604e-05,1.593e-05,1.599e-05,1.579e-05,1.5e-05,1.506e-05,0.00708094,0.00705131,0.00705585,-2.963e-05,-2.509e-05
