hPa,LBL_g1,LBLg_g1,PAR_g1,LBL_g2,LBLg_g2,PAR_g2,LBL_g3,LBLg_g3,PAR_g3,LBL_g4,LBLg_g4,PAR_g4,LBL_g5,LBLg_g5,PAR_g5,LBL_g6,LBLg_g6,PAR_g6,LBL_g7,LBLg_g7,PAR_g7,LBL_g8,LBLg_g8,PAR_g8,LBL_g9,LBLg_g9,PAR_g9,LBL_g10,LBLg_g10,PAR_g10,LBL_tot,LBLg_tot,PAR_tot,LBLg - LBL,PAR - LBL
644.4875,0.0,0.0,0.0,3e-08,0.0,0.0,0.00400369,0.00086853,0.00087256,0.10679444,0.12518872,0.12520529,0.0855219,0.08500438,0.08498515,0.07535588,0.07252822,0.0725249,0.0515258,0.04869303,0.0487031,0.03263992,0.03151331,0.03156603,0.01816367,0.01786082,0.01791275,0.01964595,0.0188121,0.01889797,0.39365128,0.40046909,0.40066775,0.00681781,0.00701647
668.2625,0.0,0.0,0.0,0.0,0.0,0.0,0.00244872,0.00026804,0.00026932,0.09572677,0.11202093,0.11201789,0.09068304,0.0912186,0.09119125,0.08476104,0.08193381,0.08193176,0.05985691,0.05653353,0.05654925,0.03858919,0.03721288,0.03729754,0.02167118,0.02129642,0.0213791,0.02361062,0.02265063,0.02278643,0.41734747,0.42313484,0.42342254,0.00578737,0.00607507
692.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.00144883,6.604e-05,6.642e-05,0.08258671,0.09453256,0.09453253,0.09309451,0.09504245,0.09501119,0.09316049,0.09063826,0.09063582,0.0683188,0.06456919,0.06458857,0.04495574,0.04332367,0.04343321,0.02551643,0.02506498,0.02517304,0.02802945,0.02695001,0.02712927,0.43711095,0.44018716,0.44057005,0.00307621,0.0034591
715.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.00083277,1.279e-05,1.289e-05,0.06878698,0.07502108,0.07503373,0.09252455,0.09611576,0.09608536,0.10007761,0.09823203,0.09822809,0.07666746,0.0726145,0.07263554,0.05165918,0.04978251,0.04990644,0.02968473,0.02915567,0.02928043,0.03291316,0.03172982,0.03194084,0.45314646,0.45266416,0.45312332,-0.0004823,-2.314e-05
739.5875,0.0,0.0,0.0,0.0,0.0,0.0,0.000465,1.92e-06,1.94e-06,0.0554729,0.05580531,0.05582913,0.08901421,0.09426619,0.09424084,0.10506304,0.10429913,0.10429313,0.08461217,0.08044384,0.08046453,0.05858486,0.05649734,0.05662202,0.03414552,0.0335434,0.0336728,0.03825979,0.0369996,0.03722499,0.46561749,0.46185672,0.46234938,-0.00376077,-0.00326811
763.3625,0.0,0.0,0.0,0.0,0.0,0.0,0.00025187,2.2e-07,2.2e-07,0.04344798,0.03876899,0.03879665,0.08288382,0.08954629,0.08952861,0.10773303,0.1084374,0.10842924,0.09181362,0.08778336,0.0878018,0.06557141,0.06333464,0.06344371,0.03884306,0.03817983,0.03829855,0.04404371,0.0427482,0.04296449,0.47458849,0.46879893,0.46926327,-0.00578956,-0.00532522
787.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.00013227,2e-08,2e-08,0.03319047,0.02507622,0.02510023,0.07475114,0.08231302,0.08230348,0.10789694,0.11037426,0.11036404,0.09796587,0.09438107,0.0943955,0.07245556,0.07016132,0.07023655,0.04371998,0.04301643,0.04310629,0.05024097,0.04896829,0.04914585,0.4803532,0.47429064,0.47465196,-0.00606256,-0.00570124
810.9125,0.0,0.0,0.0,0.0,0.0,0.0,6.739e-05,0.0,0.0,0.02485382,0.01505649,0.01506905,0.06538896,0.07315132,0.0731364,0.10555292,0.10996493,0.10994946,0.10279566,0.09999834,0.10001175,0.0790623,0.0768334,0.0769308,0.04870905,0.04799618,0.04811405,0.05681913,0.05564645,0.05588333,0.48324923,0.47864711,0.47909485,-0.00460212,-0.00415438
834.6875,0.0,0.0,0.0,0.0,0.0,0.0,3.335e-05,0.0,0.0,0.01834282,0.00836768,0.00837328,0.05558608,0.06278531,0.06276527,0.10087593,0.107194,0.10717326,0.10606796,0.10440699,0.10442034,0.08519817,0.08318677,0.08332533,0.05372536,0.05304542,0.05321311,0.06372618,0.0627521,0.06309072,0.48355585,0.48173826,0.4823613,-0.00181759,-0.00119455
858.4625,0.0,0.0,0.0,0.0,0.0,0.0,1.606e-05,0.0,0.0,0.01341579,0.00429288,0.00429559,0.0460401,0.05199091,0.05197106,0.09420914,0.10219308,0.10216864,0.10761481,0.10741051,0.1074225,0.09066474,0.08904647,0.08921057,0.05867009,0.0580767,0.058281,0.07089223,0.0702384,0.07066207,0.48152296,0.48324895,0.48401144,0.00172599,0.00248848
882.2375,0.0,0.0,0.0,0.0,0.0,0.0,7.54e-06,0.0,0.0,0.00977503,0.00202883,0.00203022,0.03728841,0.04150717,0.04149031,0.08604876,0.09526357,0.09523669,0.10738631,0.10889289,0.10890201,0.09530033,0.09426406,0.0944363,0.06345388,0.06301093,0.06323602,0.07825567,0.07806746,0.07855402,0.47751592,0.4830349,0.48388558,0.00551898,0.00636966
906.0125,0.0,0.0,0.0,0.0,0.0,0.0,3.46e-06,0.0,0.0,0.00712489,0.00088171,0.0008824,0.0296578,0.03192905,0.03191604,0.0769559,0.08682238,0.08679397,0.10543388,0.10880767,0.10881233,0.09897563,0.09871156,0.09887385,0.06799281,0.0677729,0.06800096,0.08575766,0.08620466,0.08672663,0.47190202,0.48112992,0.48200617,0.0092279,0.01010415
929.7875,0.0,0.0,0.0,0.0,0.0,0.0,1.56e-06,0.0,0.0,0.00520966,0.00035187,0.00035218,0.02327907,0.02365577,0.02364631,0.06749377,0.07736387,0.07733462,0.10190932,0.10718742,0.10718611,0.10160655,0.1022936,0.10242835,0.07221577,0.07229817,0.07251016,0.09334959,0.09462595,0.09515084,0.46506528,0.47777664,0.47860856,0.01271136,0.01354328
953.5625,0.0,0.0,0.0,0.0,0.0,0.0,6.9e-07,0.0,0.0,0.00382616,0.00012878,0.0001289,0.01812534,0.01687344,0.0168667,0.05815695,0.06739588,0.06736631,0.09703087,0.10412182,0.10411322,0.1031411,0.10493438,0.10502561,0.07605514,0.07652341,0.07669992,0.10097949,0.10330399,0.10379471,0.45731573,0.4732817,0.47399536,0.01596597,0.01667963
977.3375,0.0,0.0,0.0,0.0,0.0,0.0,3e-07,0.0,0.0,0.00282378,4.319e-05,4.323e-05,0.01407452,0.01158663,0.01158174,0.04935339,0.05741746,0.05738802,0.09109725,0.09978816,0.09977128,0.10360024,0.10662024,0.10665457,0.07947858,0.08041794,0.08054009,0.10863358,0.11225066,0.11266614,0.44906164,0.46812428,0.46864508,0.01906264,0.01958344
1001.1125,0.0,0.0,0.0,0.0,0.0,0.0,1.3e-07,0.0,0.0,0.00209095,1.325e-05,1.326e-05,0.01093803,0.00764918,0.00764547,0.04130446,0.04778553,0.04775685,0.08430572,0.0942655,0.09424057,0.10289273,0.10720979,0.10718288,0.08234705,0.0838393,0.08389632,0.11613884,0.12131185,0.12162212,0.44001791,0.46207441,0.46235747,0.0220565,0.02233956
