hPa,LBL_g1,LBLg_g1,PAR_g1,LBL_g2,LBLg_g2,PAR_g2,LBL_g3,LBLg_g3,PAR_g3,LBL_g4,LBLg_g4,PAR_g4,LBL_g5,LBLg_g5,PAR_g5,LBL_g6,LBLg_g6,PAR_g6,LBL_g7,LBLg_g7,PAR_g7,LBL_g8,LBLg_g8,PAR_g8,LBL_g9,LBLg_g9,PAR_g9,LBL_g10,LBLg_g10,PAR_g10,LBL_tot,LBLg_tot,PAR_tot,LBLg - LBL,PAR - LBL
62.0,0.07812,0.076562,0.07655095,0.438544,0.438873,0.43886617,1.830215,1.831759,1.8317532,5.277727,5.278188,5.2781851,4.151958,4.152009,4.1520078,5.488909,5.488936,5.4889354,6.542985,6.542999,6.5429988,7.733984,7.733988,7.7339879,8.390107,8.390108,8.3901077,74.532095,74.532096,74.532095,114.46465,114.46552,114.46549,0.00087,0.00084
85.775,0.073249,0.070736,0.07072584,0.435062,0.435408,0.43539762,1.828084,1.830075,1.8300665,5.276964,5.277563,5.2775579,4.151817,4.151881,4.1518794,5.488826,5.488859,5.4888583,6.54294,6.542957,6.5429565,7.73396,7.733965,7.7339643,8.390095,8.390096,8.3900957,74.532084,74.532086,74.532084,114.45308,114.45363,114.45359,0.00055,0.00051
109.55,0.068935,0.065553,0.06554343,0.431502,0.431841,0.43182782,1.825872,1.828268,1.8282582,5.276128,5.276861,5.2768554,4.151659,4.151733,4.1517308,5.48873,5.488769,5.4887681,6.542888,6.542908,6.5429069,7.733931,7.733937,7.7339365,8.390081,8.390082,8.3900815,74.532071,74.532073,74.532071,114.4418,114.44203,114.44198,0.00023,0.00018
133.325,0.065083,0.060965,0.06095697,0.427842,0.428159,0.42814246,1.823564,1.82633,1.8263199,5.27521,5.276077,5.2760698,4.151479,4.151563,4.15156,5.488621,5.488665,5.4886633,6.542828,6.54285,6.5428489,7.733898,7.733905,7.7339041,8.390064,8.390066,8.3900648,74.532055,74.532058,74.532056,114.43064,114.43064,114.43059,0.0,-5e-05
157.1,0.061494,0.056757,0.05675179,0.423954,0.424234,0.42421479,1.821065,1.824188,1.8241755,5.274168,5.275176,5.2751666,4.15127,4.151362,4.1513588,5.488492,5.488541,5.4885389,6.542756,6.542781,6.5427794,7.733859,7.733866,7.7338651,8.390044,8.390046,8.3900447,74.532035,74.532039,74.532037,114.41914,114.41899,114.41893,-0.00015,-0.00021
180.875,0.057786,0.052486,0.05248117,0.419415,0.419642,0.41962036,1.818083,1.821591,1.8215756,5.272875,5.274047,5.2740353,4.151005,4.151106,4.1511016,5.488327,5.488381,5.4883785,6.542664,6.542691,6.5426893,7.733807,7.733816,7.7338144,8.390018,8.39002,8.3900185,74.532009,74.532015,74.532012,114.40599,114.4058,114.40573,-0.00019,-0.00026
204.65,0.052759,0.046803,0.0467973,0.412413,0.412536,0.412509,1.813352,1.817419,1.8174006,5.270749,5.27218,5.2721652,4.150561,4.150674,4.1506683,5.488049,5.48811,5.4881063,6.542507,6.542538,6.5425357,7.73372,7.733729,7.7337277,8.389972,8.389975,8.3899735,74.531965,74.531973,74.53197,114.38605,114.38594,114.38585,-0.00011,-0.0002
228.425,0.043041,0.036087,0.03608559,0.396114,0.395862,0.39583444,1.80182,1.807151,1.8071297,5.265393,5.267452,5.2674296,4.149421,4.149559,4.1495498,5.487329,5.487405,5.487399,6.542099,6.542138,6.5421342,7.733491,7.733503,7.7335003,8.389854,8.389857,8.3898549,74.531847,74.531861,74.531858,114.34041,114.34088,114.34077,0.00047,0.00036
252.2,0.029106,0.021519,0.02151928,0.364452,0.362926,0.36289604,1.77747,1.785265,1.785246,5.253665,5.257067,5.2570351,4.146881,4.147067,4.1470518,5.485713,5.485821,5.4858097,6.541178,6.541235,6.5412278,7.732972,7.73299,7.7329848,8.389584,8.389589,8.3895853,74.531578,74.531605,74.5316,114.2526,114.25508,114.25496,0.00248,0.00236
275.975,0.014904,0.008502,0.0085024,0.312958,0.307889,0.30787518,1.73179,1.743753,1.7437577,5.230673,5.236654,5.2366106,4.141808,4.142081,4.1420553,5.482467,5.482631,5.4826114,6.53932,6.539409,6.5393956,7.731919,7.731948,7.7319385,8.389036,8.389043,8.3890362,74.531028,74.531082,74.531073,114.1059,114.11299,114.11286,0.00709,0.00696
