hPa,LBL_g1,LBLg_g1,PAR_g1,LBL_g2,LBLg_g2,PAR_g2,LBL_g3,LBLg_g3,PAR_g3,LBL_g4,LBLg_g4,PAR_g4,LBL_g5,LBLg_g5,PAR_g5,LBL_g6,LBLg_g6,PAR_g6,LBL_g7,LBLg_g7,PAR_g7,LBL_g8,LBLg_g8,PAR_g8,LBL_g9,LBLg_g9,PAR_g9,LBL_g10,LBLg_g10,PAR_g10,LBL_tot,LBLg_tot,PAR_tot,LBLg - LBL,PAR - LBL
0.276,0.367159,0.367164,0.36716349,1.729115,1.729118,1.7291183,7.09241,7.09242,7.0924198,20.399765,20.399768,20.399768,16.044248,16.044248,16.044248,21.209733,21.209733,21.209733,25.28237,25.28237,25.28237,29.884206,29.884206,29.884206,32.419361,32.419361,32.41936,287.991176,287.991176,287.99117,442.41954,442.41956,442.41955,2e-05,1e-05
0.3871,0.367112,0.367118,0.36711793,1.729094,1.729099,1.7290994,7.092398,7.092413,7.0924124,20.399761,20.399766,20.399765,16.044247,16.044248,16.044247,21.209732,21.209733,21.209733,25.282369,25.28237,25.282369,29.884206,29.884206,29.884206,32.419361,32.419361,32.41936,287.991176,287.991176,287.99117,442.41946,442.41949,442.41948,3e-05,2e-05
0.5431,0.367047,0.367055,0.36705489,1.729065,1.729073,1.7290725,7.092381,7.092402,7.0924018,20.399756,20.399762,20.399762,16.044246,16.044247,16.044247,21.209732,21.209732,21.209732,25.282369,25.282369,25.282369,29.884206,29.884206,29.884206,32.419361,32.419361,32.41936,287.991176,287.991176,287.99117,442.41934,442.41938,442.41937,4e-05,3e-05
0.7617,0.366957,0.366968,0.36696788,1.729024,1.729034,1.7290343,7.092357,7.092387,7.0923867,20.399748,20.399757,20.399757,16.044245,16.044246,16.044246,21.209731,21.209732,21.209732,25.282369,25.282369,25.282369,29.884205,29.884205,29.884206,32.419361,32.419361,32.419359,287.991176,287.991176,287.99117,442.41917,442.41924,442.41923,7e-05,6e-05
1.0685,0.366833,0.366848,0.36684728,1.728966,1.72898,1.7289802,7.092324,7.092366,7.0923653,20.399737,20.39975,20.39975,16.044243,16.044245,16.044244,21.20973,21.209731,21.209731,25.282368,25.282369,25.282369,29.884205,29.884205,29.884205,32.41936,32.41936,32.419359,287.991175,287.991176,287.99117,442.41894,442.41903,442.41902,9e-05,8e-05
1.4988,0.366659,0.366679,0.36667846,1.728884,1.728904,1.7289042,7.092276,7.092335,7.0923351,20.399721,20.39974,20.39974,16.044241,16.044243,16.044243,21.209729,21.20973,21.20973,25.282367,25.282368,25.282368,29.884205,29.884205,29.884205,32.41936,32.41936,32.419359,287.991175,287.991175,287.99117,442.41862,442.41874,442.41873,0.00012,0.00011
2.1024,0.366413,0.366441,0.36643981,1.728769,1.728798,1.7287983,7.09221,7.092293,7.092293,20.399699,20.399726,20.399726,16.044237,16.044241,16.04424,21.209726,21.209728,21.209728,25.282366,25.282367,25.282367,29.884204,29.884204,29.884204,32.41936,32.41936,32.419359,287.991175,287.991175,287.99117,442.41816,442.41833,442.41832,0.00017,0.00016
2.949,0.366065,0.366103,0.36610181,1.72861,1.728651,1.728651,7.092118,7.092235,7.0922346,20.399669,20.399707,20.399707,16.044232,16.044237,16.044236,21.209724,21.209726,21.209726,25.282364,25.282366,25.282366,29.884203,29.884204,29.884204,32.419359,32.41936,32.419359,287.991175,287.991175,287.99117,442.41752,442.41776,442.41775,0.00024,0.00023
4.1366,0.365574,0.365625,0.36562338,1.72839,1.728446,1.7284462,7.091991,7.092154,7.0921532,20.399628,20.399681,20.39968,16.044226,16.044232,16.044232,21.20972,21.209723,21.209723,25.282362,25.282364,25.282364,29.884202,29.884203,29.884203,32.419359,32.419359,32.419358,287.991174,287.991174,287.99117,442.41663,442.41696,442.41695,0.00033,0.00032
5.8025,0.36488,0.36495,0.36494722,1.728083,1.728161,1.7281612,7.091815,7.09204,7.0920395,20.399572,20.399644,20.399644,16.044217,16.044226,16.044225,21.209714,21.20972,21.20972,25.282359,25.282362,25.282362,29.884201,29.884201,29.884201,32.419358,32.419358,32.419357,287.991174,287.991174,287.99117,442.41537,442.41584,442.41582,0.00047,0.00045
