hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
8.1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001809,5e-06,5.48e-06,0.056465,0.037897,0.03789692,0.480747,0.488862,0.48886173,1.417734,1.422136,1.4221362,1.460393,1.461055,1.4610549,25.345436,25.345605,25.345604,28.76258,28.75556,28.755559,-0.00702,-0.007021
11.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000743,0.0,1e-08,0.0211,0.007263,0.00726277,0.397513,0.404019,0.40401896,1.39284,1.400197,1.4001972,1.45716,1.458357,1.458357,25.345181,25.345447,25.345446,28.61454,28.61528,28.615282,0.00074,0.000742
16.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000266,0.0,0.0,0.004156,0.000315,0.0003153,0.293962,0.288257,0.2882564,1.348504,1.36139,1.3613899,1.451294,1.453622,1.4536219,25.34474,25.345175,25.345175,28.44292,28.44876,28.448758,0.00584,0.005838
22.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8e-05,0.0,0.0,0.000322,1e-06,8.5e-07,0.189448,0.157951,0.15795097,1.270975,1.293772,1.2937716,1.440518,1.445265,1.4452645,25.343964,25.344698,25.344698,28.24531,28.24169,28.241685,-0.00362,-0.003625
31.5105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9e-05,0.0,0.0,1.7e-05,0.0,0.0,0.104063,0.053277,0.05327676,1.142116,1.17882,1.1788196,1.420589,1.430297,1.4302963,25.342561,25.343836,25.343835,28.00937,28.00623,28.006228,-0.00314,-0.003142
44.2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1e-05,0.0,0.0,2e-06,0.0,0.0,0.048714,0.007363,0.00736343,0.948405,0.994682,0.99468192,1.383963,1.403374,1.403374,25.339979,25.34225,25.34225,27.72107,27.74767,27.747669,0.0266,0.026599
62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,0.022603,0.000193,0.00019283,0.700224,0.728655,0.72865467,1.318606,1.355041,1.3550405,25.335209,25.33931,25.339309,27.37665,27.4232,27.423197,0.04655,0.046547
85.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.012914,0.0,3.2e-07,0.452596,0.423348,0.42334745,1.214418,1.274054,1.2740535,25.326884,25.334135,25.334134,27.00681,27.03154,27.031536,0.02473,0.024726
109.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0092,0.0,0.0,0.293393,0.213794,0.21379375,1.101868,1.178302,1.1783015,25.316432,25.327579,25.327578,26.72089,26.71967,26.719673,-0.00122,-0.001217
133.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.007131,0.0,0.0,0.197214,0.093992,0.09399198,0.990508,1.071891,1.0718906,25.303956,25.319645,25.319644,26.49881,26.48553,26.485527,-0.01328,-0.013283
