hPa,LBL_g1,LBLg_g1,LBLk_g1,LBL_g2,LBLg_g2,LBLk_g2,LBL_g3,LBLg_g3,LBLk_g3,LBL_g4,LBLg_g4,LBLk_g4,LBL_g5,LBLg_g5,LBLk_g5,LBL_g6,LBLg_g6,LBLk_g6,LBL_g7,LBLg_g7,LBLk_g7,LBL_g8,LBLg_g8,LBLk_g8,LBL_g9,LBLg_g9,LBLk_g9,LBL_g10,LBLg_g10,LBLk_g10,LBL_tot,LBLg_tot,LBLk_tot
22.464,0.174402,0.174333,0.174335,0.860666,0.860907,0.86091,3.543951,3.544722,3.544721,10.199203,10.199423,10.199423,8.022015,8.022041,8.022041,10.604805,10.604819,10.604819,12.641152,12.641159,12.641159,14.942086,14.942088,14.942088,16.209673,16.209673,16.209673,143.995581,143.995582,143.995582,221.19353,221.19475,221.19475
31.5105,0.171047,0.170775,0.170778,0.859079,0.859393,0.859395,3.543022,3.544069,3.544069,10.198911,10.199209,10.199209,8.021966,8.022001,8.022001,10.604777,10.604795,10.604795,12.641138,12.641147,12.641146,14.942078,14.942081,14.942081,16.209669,16.209669,16.209669,143.995578,143.995578,143.995578,221.18727,221.18872,221.18872
44.2001,0.166656,0.16601,0.166014,0.856814,0.857212,0.857214,3.541688,3.5431,3.543099,10.198474,10.198878,10.198877,8.021891,8.021937,8.021937,10.604734,10.604758,10.604758,12.641114,12.641126,12.641126,14.942066,14.94207,14.942069,16.209663,16.209664,16.209663,143.995573,143.995573,143.995573,221.17867,221.18033,221.18033
62.0,0.161004,0.159738,0.159745,0.853562,0.854052,0.854054,3.539756,3.54164,3.541638,10.19781,10.198356,10.198354,8.021774,8.021833,8.021833,10.604665,10.604696,10.604696,12.641077,12.641092,12.641092,14.942046,14.942051,14.94205,16.209653,16.209654,16.209653,143.995564,143.995565,143.995565,221.16691,221.16868,221.16868
85.775,0.154182,0.152038,0.152051,0.849095,0.849672,0.849673,3.537073,3.539524,3.539521,10.196834,10.197559,10.197555,8.021594,8.02167,8.02167,10.604558,10.604598,10.604597,12.641018,12.641038,12.641037,14.942014,14.94202,14.94202,16.209637,16.209638,16.209638,143.995549,143.995551,143.99555,221.15155,221.15331,221.15331
109.55,0.148021,0.145025,0.145041,0.844504,0.845137,0.84514,3.534279,3.537239,3.537236,10.195759,10.196657,10.196653,8.02139,8.02148,8.021479,10.604434,10.604481,10.60448,12.64095,12.640973,12.640972,14.941977,14.941984,14.941983,16.209618,16.20962,16.209619,143.995531,143.995534,143.995533,221.13646,221.13813,221.13814
133.325,0.142335,0.138546,0.138568,0.839757,0.840428,0.840432,3.531348,3.534776,3.534774,10.194581,10.195648,10.195644,8.02116,8.021261,8.021259,10.604293,10.604346,10.604345,12.640871,12.640898,12.640897,14.941934,14.941941,14.941941,16.209596,16.209598,16.209597,143.99551,143.995514,143.995513,221.12138,221.12296,221.12297
157.1,0.135147,0.13037,0.1304,0.833055,0.833753,0.833758,3.527137,3.531166,3.531164,10.192819,10.194122,10.194115,8.020807,8.020922,8.020919,10.604075,10.604136,10.604134,12.640749,12.64078,12.640778,14.941866,14.941875,14.941874,16.209562,16.209564,16.209563,143.995476,143.995482,143.995481,221.10069,221.10217,221.10219
180.875,0.126635,0.120711,0.120749,0.824125,0.824824,0.824832,3.521406,3.526182,3.52618,10.190337,10.191954,10.191945,8.020299,8.02043,8.020426,10.603759,10.603829,10.603826,12.640571,12.640607,12.640605,14.941767,14.941778,14.941777,16.209511,16.209514,16.209512,143.995427,143.995435,143.995434,221.07384,221.07526,221.07529
204.65,0.116935,0.109751,0.109794,0.812591,0.813245,0.813256,3.51381,3.519507,3.519507,10.186944,10.188976,10.188966,8.01959,8.019741,8.019736,10.603315,10.603396,10.603392,12.640321,12.640363,12.64036,14.941628,14.941641,14.941639,16.209439,16.209442,16.209441,143.995356,143.995368,143.995367,221.03993,221.04143,221.04146
