,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
61,692.0375,0.0,0.0,0.0,2.42e-06,0.0,0.0,0.00033686,0.0,0.0,7.19e-05,5.4e-07,5.4e-07,0.01756036,0.02045423,0.02045211,0.02282509,0.02370411,0.02370165,0.04079664,0.04415888,0.04415431,0.00336224,0.00335767
62,715.8125,0.0,0.0,0.0,2.17e-06,0.0,0.0,0.00031991,0.0,0.0,5.594e-05,2.9e-07,2.9e-07,0.01667139,0.01932976,0.01932776,0.02311452,0.02429246,0.02428995,0.04016394,0.04362252,0.043618,0.00345858,0.00345406
63,739.5875,0.0,0.0,0.0,1.94e-06,0.0,0.0,0.00030408,0.0,0.0,4.381e-05,1.6e-07,1.6e-07,0.01581232,0.018226,0.01822411,0.02337557,0.02485955,0.02485698,0.03953771,0.04308571,0.04308125,0.003548,0.00354354
64,763.3625,0.0,0.0,0.0,1.74e-06,0.0,0.0,0.00028929,0.0,0.0,3.455e-05,9e-08,9e-08,0.01498447,0.01714893,0.01714715,0.02360948,0.02540678,0.02540415,0.03891953,0.0425558,0.04255139,0.00363627,0.00363186
65,787.1375,0.0,0.0,0.0,1.57e-06,0.0,0.0,0.00027547,0.0,0.0,2.746e-05,5e-08,5e-08,0.01418864,0.01610332,0.01610165,0.0238173,0.02593525,0.02593257,0.03831043,0.04203862,0.04203426,0.00372819,0.00372383
66,810.9125,0.0,0.0,0.0,1.41e-06,0.0,0.0,0.00026252,0.0,0.0,2.199e-05,3e-08,3e-08,0.01342501,0.01509581,0.01509424,0.02399941,0.02648615,0.02648341,0.03771033,0.04158198,0.04157768,0.00387165,0.00386735
67,834.6875,0.0,0.0,0.0,1.27e-06,0.0,0.0,0.00025031,0.0,0.0,1.774e-05,1e-08,1e-08,0.01269298,0.01412639,0.01412493,0.02415455,0.02703305,0.02703025,0.03711685,0.04115945,0.04115519,0.0040426,0.00403834
68,858.4625,0.0,0.0,0.0,1.15e-06,0.0,0.0,0.00023864,0.0,0.0,1.441e-05,1e-08,1e-08,0.01199102,0.01319553,0.01319417,0.02427851,0.02755347,0.02755062,0.03652373,0.04074901,0.04074479,0.00422528,0.00422106
69,882.2375,0.0,0.0,0.0,1.04e-06,0.0,0.0,0.00022727,0.0,0.0,1.178e-05,0.0,0.0,0.01131706,0.01230457,0.0123033,0.02436481,0.02804035,0.02803744,0.03592196,0.04034492,0.04034074,0.00442296,0.00441878
70,906.0125,0.0,0.0,0.0,9.4e-07,0.0,0.0,0.0002161,0.0,0.0,9.68e-06,0.0,0.0,0.01067004,0.01145465,0.01145346,0.02441018,0.02848931,0.02848636,0.03530694,0.03994396,0.03993983,0.00463702,0.00463289
71,929.7875,0.0,0.0,0.0,8.4e-07,0.0,0.0,0.00020526,0.0,0.0,8e-06,0.0,0.0,0.01005095,0.01064684,0.01064574,0.02441945,0.02890404,0.02890105,0.03468451,0.03955088,0.03954678,0.00486637,0.00486227
72,953.5625,0.0,0.0,0.0,7.6e-07,0.0,0.0,0.00019496,0.0,0.0,6.65e-06,0.0,0.0,0.00946147,0.00988177,0.00988075,0.02440193,0.02929315,0.02929012,0.03406578,0.03917493,0.03917087,0.00510915,0.00510509
73,977.3375,0.0,0.0,0.0,6.9e-07,0.0,0.0,0.00018532,0.0,0.0,5.57e-06,0.0,0.0,0.00890235,0.00915936,0.00915841,0.02436523,0.029664,0.02966093,0.03345916,0.03882336,0.03881934,0.0053642,0.00536018
74,1001.1125,0.0,0.0,0.0,6.2e-07,0.0,0.0,0.00017636,0.0,0.0,4.69e-06,0.0,0.0,0.00837328,0.00847895,0.00847808,0.02431361,0.03002322,0.03002011,0.03286855,0.03850218,0.03849819,0.00563363,0.00562964
