hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
5.8025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002244,0.00018,0.00018049,0.054858,0.048767,0.04876729,0.280315,0.284046,0.28404592,0.74146,0.742909,0.74290854,0.756892,0.757097,0.75709699,13.118882,13.118937,13.118937,14.95465,14.95194,14.951936,-0.00271,-0.002714
8.1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001024,4e-06,3.96e-06,0.030408,0.020891,0.02089069,0.251107,0.25543,0.25542983,0.734425,0.736636,0.73663569,0.755981,0.756312,0.75631216,13.118805,13.118889,13.118889,14.89175,14.88816,14.888162,-0.00359,-0.003588
11.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000429,0.0,0.0,0.011656,0.004231,0.00423085,0.208739,0.212448,0.21244851,0.72195,0.725649,0.72564868,0.754363,0.754962,0.75496222,13.118678,13.11881,13.118811,14.81581,14.8161,14.816101,0.00029,0.000291
16.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000158,0.0,0.0,0.002399,0.000204,0.00020398,0.155506,0.153296,0.1532959,0.699704,0.7062,0.70619988,0.751427,0.752593,0.75259274,13.118457,13.118674,13.118675,14.72765,14.73097,14.730967,0.00332,0.003317
22.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3e-05,0.0,0.0,0.000198,1e-06,6.7e-07,0.101143,0.085705,0.0857046,0.660715,0.672268,0.67226739,0.746033,0.74841,0.74841002,13.118069,13.118436,13.118436,14.62621,14.62482,14.624819,-0.00139,-0.001391
31.5105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8e-05,0.0,0.0,1.1e-05,0.0,0.0,0.056221,0.029977,0.02997725,0.595647,0.614444,0.61444379,0.736049,0.740917,0.74091665,13.117367,13.118004,13.118004,14.50531,14.50334,14.503342,-0.00197,-0.001968
44.2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-06,0.0,0.0,1e-06,0.0,0.0,0.026651,0.004426,0.00442644,0.497169,0.521416,0.5214155,0.717681,0.727432,0.72743221,13.116075,13.117211,13.117211,14.35758,14.37049,14.370485,0.01291,0.012905
62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,0.012417,0.000131,0.00013092,0.36979,0.385956,0.38595629,0.684829,0.703202,0.7032019,13.113688,13.11574,13.11574,14.18073,14.20503,14.205029,0.0243,0.024299
85.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.007083,0.0,2.7e-07,0.241203,0.228346,0.22834618,0.632252,0.662537,0.66253645,13.10952,13.113151,13.113151,13.99006,14.00403,14.004034,0.01397,0.013974
109.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.00505,0.0,0.0,0.157481,0.11798,0.1179795,0.575148,0.614345,0.61434512,13.104286,13.109871,13.109871,13.84197,13.8422,13.842195,0.00023,0.000225
133.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392,0.0,0.0,0.106262,0.053312,0.05331248,0.518317,0.560635,0.56063483,13.098035,13.105901,13.105901,13.72653,13.71985,13.719849,-0.00668,-0.006681
157.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003195,0.0,0.0,0.076088,0.021129,0.02112946,0.465106,0.503679,0.50367887,13.090851,13.101276,13.101276,13.63524,13.62608,13.626085,-0.00916,-0.009155
180.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002687,0.0,0.0,0.058433,0.007369,0.00736879,0.416987,0.445537,0.44553711,13.082774,13.095982,13.095982,13.56088,13.54889,13.548888,-0.01199,-0.011992
204.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002298,0.0,0.0,0.047713,0.002264,0.00226415,0.373745,0.387747,0.38774718,13.073708,13.089932,13.089932,13.49746,13.47994,13.479943,-0.01752,-0.017517
228.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00198,0.0,0.0,0.040768,0.000608,0.00060782,0.334791,0.331277,0.33127696,13.063533,13.082927,13.082927,13.44107,13.41481,13.414812,-0.02626,-0.026258
252.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001713,0.0,0.0,0.035972,0.000143,0.00014331,0.299962,0.277878,0.27787777,13.052266,13.074929,13.074929,13.38991,13.35295,13.35295,-0.03696,-0.03696
275.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001488,0.0,0.0,0.032435,3e-05,2.965e-05,0.26907,0.228735,0.22873445,13.039972,13.065897,13.065897,13.34296,13.29466,13.294661,-0.0483,-0.048299
299.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001296,0.0,0.0,0.029664,5e-06,5.39e-06,0.241845,0.184713,0.18471306,13.026731,13.055796,13.055796,13.29954,13.24051,13.240515,-0.05903,-0.059025
