ig,ip,t1,t2,t3,t4,t5
3,47,9.953190800000001e-22,9.9742714e-22,9.9419718e-22,9.8674512e-22,9.762306399999998e-22
3,48,9.335883799999999e-22,9.3861479e-22,9.379706099999998e-22,9.327016199999998e-22,9.236078699999999e-22
3,49,8.5400711e-22,8.6052337e-22,8.6155641e-22,8.5828185e-22,8.5105435e-22
3,50,7.641520299999999e-22,7.714050700000001e-22,7.736427e-22,7.7191036e-22,7.666985900000001e-22
3,51,6.7017698e-22,6.777298800000001e-22,6.8094817e-22,6.8041606e-22,6.798405299999999e-22
3,52,5.8000693e-22,5.8701025e-22,5.9048583e-22,5.9075788e-22,5.948645400000001e-22
4,1,2.7382759e-25,4.0106855e-25,6.7330918e-25,1.1826202e-24,2.0274447000000003e-24
4,2,2.8543421999999996e-25,4.1728829e-25,6.9823298e-25,1.2209833e-24,2.0837932999999998e-24
4,3,2.9909614e-25,4.3571238e-25,7.255450999999999e-25,1.2619541e-24,2.1429965000000003e-24
4,4,3.1536937e-25,4.5679855e-25,7.5564982e-25,1.3058781999999999e-24,2.2052967e-24
4,5,3.3488238e-25,4.8115084999999995e-25,7.891320099999999e-25,1.3533231000000001e-24,2.2712453e-24
4,6,3.5846102e-25,5.096135999999999e-25,8.2689606e-25,1.405296e-24,2.3419903999999998e-24
4,7,3.8686154999999996e-25,5.426015899999999e-25,8.6881321e-25,1.4608909e-24,2.4156297000000004e-24
4,8,4.2263914e-25,5.8434146e-25,9.2196316e-25,1.531352e-24,2.5087822e-24
4,9,4.675525499999999e-25,6.368114e-25,9.8866049e-25,1.6194122999999998e-24,2.6246427000000004e-24
4,10,5.2561282e-25,7.0664318e-25,1.07975e-24,1.7417813e-24,2.7872258e-24
4,11,5.9754381e-25,7.9222114e-25,1.1896118e-24,1.8869166000000002e-24,2.9772584e-24
4,12,6.860641299999999e-25,8.9574363e-25,1.3195458e-24,2.0547601e-24,3.1928885e-24
4,13,7.9473084e-25,1.0203515e-24,1.4720228000000003e-24,2.2468119999999997e-24,3.4343738e-24
4,14,9.2837179e-25,1.1708489e-24,1.6518243000000001e-24,2.4678039000000002e-24,3.7052336999999995e-24
4,15,1.0926127e-24,1.3525121e-24,1.8637118000000002e-24,2.7218748999999998e-24,4.0098905e-24
4,16,1.2947575e-24,1.5725549e-24,2.1148102999999998e-24,3.0161211e-24,4.3561321e-24
4,17,1.5441766000000003e-24,1.8400752e-24,2.413934e-24,3.358945e-24,4.7511805000000004e-24
4,18,1.849192e-24,2.1591396000000002e-24,2.7593498e-24,3.741384200000001e-24,5.1778193e-24
4,19,2.2207298e-24,2.535612e-24,3.1504469000000004e-24,4.1551196000000006e-24,5.6192359e-24
4,20,2.6654412999999997e-24,2.957733e-24,3.5513322e-24,4.5349095000000005e-24,5.9774047000000004e-24
4,21,3.2210848000000002e-24,3.474544000000001e-24,4.0275847000000004e-24,4.9675027e-24,6.3634476999999994e-24
4,22,3.924334e-24,4.1210417999999994e-24,4.6130775e-24,5.4857892999999995e-24,6.809285000000002e-24
4,23,4.8240847000000004e-24,4.951089e-24,5.3698667e-24,6.1626417999999995e-24,7.400335300000001e-24
4,24,5.975701300000001e-24,6.0196140999999985e-24,6.354244299999999e-24,7.057122399999999e-24,8.1996951e-24
4,25,7.4450425e-24,7.388276299999998e-24,7.624806e-24,8.2261329e-24,9.2656683e-24
4,26,9.319742999999999e-24,9.141569900000001e-24,9.265182099999998e-24,9.753656699999999e-24,1.0676394999999999e-23
4,27,1.1703700999999999e-23,1.1379004e-23,1.1372700999999999e-23,1.1736623e-23,1.2533785e-23
4,28,1.4728222000000003e-23,1.4223772e-23,1.4064288e-23,1.4286979000000002e-23,1.4945581e-23
4,29,1.8544926999999998e-23,1.782291e-23,1.7484574999999998e-23,1.7548884000000002e-23,1.8057039e-23
4,30,2.3363992e-23,2.2370808e-23,2.1813935999999998e-23,2.1689395000000003e-23,2.2021805999999997e-23
4,31,2.9437947e-23,2.8106302000000004e-23,2.7280188999999996e-23,2.6927022999999997e-23,2.7049928e-23
4,32,3.7061725000000006e-23,3.5319414000000003e-23,3.4159651000000004e-23,3.3526161e-23,3.3396028000000004e-23
4,33,4.6609359999999993e-23,4.4371491999999995e-23,4.279777700000001e-23,4.1818262e-23,4.137900300000001e-23
4,34,5.8551054e-23,5.570669599999999e-23,5.3621502e-23,5.2214572e-23,5.1394112000000004e-23
4,35,7.3394717e-23,6.9821202e-23,6.711607200000001e-23,6.518842900000001e-23,6.390183599999999e-23
4,36,9.177866400000001e-23,8.7333158e-23,8.3877166e-23,8.131201599999999e-23,7.9449556e-23
4,37,1.1448924e-22,1.0900097e-22,1.0462946999999999e-22,1.0127641000000001e-22,9.869410600000002e-23
4,38,1.4249549e-22,1.3575658999999998e-22,1.3025564e-22,1.2591804e-22,1.2242698e-22
4,39,1.7681778e-22,1.6860037e-22,1.6171713e-22,1.5615833e-22,1.5152816999999999e-22
