hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
228.425,0.0,0.0,0.0,1.5e-05,0.0,0.0,0.017726,2e-06,2.15e-06,0.022079,0.005632,0.00563189,1.025064,1.017616,1.0176162,56.724653,56.746047,56.746047,57.78954,57.7693,57.769298,-0.02024,-0.020242
252.2,0.0,0.0,0.0,1.1e-05,0.0,0.0,0.016306,0.0,4.4e-07,0.015051,0.002693,0.00269339,0.95937,0.945647,0.94564752,56.690474,56.714601,56.714601,57.68121,57.66294,57.662942,-0.01827,-0.018268
275.975,0.0,0.0,0.0,8e-06,0.0,0.0,0.015065,0.0,9e-08,0.0101,0.001234,0.00123392,0.895136,0.874173,0.87417314,56.654065,56.680798,56.680799,57.57438,57.55621,57.556206,-0.01817,-0.018174
299.75,0.0,0.0,0.0,6e-06,0.0,0.0,0.013971,0.0,2e-08,0.006675,0.000543,0.00054335,0.832946,0.804023,0.80402364,56.615519,56.644648,56.644649,57.46912,57.44922,57.449216,-0.0199,-0.019904
323.525,0.0,0.0,0.0,5e-06,0.0,0.0,0.012999,0.0,0.0,0.004347,0.000231,0.00023076,0.773225,0.736051,0.73605082,56.574931,56.606287,56.606287,57.36551,57.34257,57.342569,-0.02294,-0.022941
347.3,0.0,0.0,0.0,4e-06,0.0,0.0,0.012131,0.0,0.0,0.002792,9.5e-05,9.485e-05,0.716269,0.670659,0.67065928,56.532401,56.565609,56.56561,57.2636,57.23636,57.236364,-0.02724,-0.027236
371.075,0.0,0.0,0.0,3e-06,0.0,0.0,0.01135,0.0,0.0,0.00177,3.8e-05,3.783e-05,0.662262,0.608346,0.60834627,56.488034,56.522664,56.522664,57.16342,57.13105,57.131048,-0.03237,-0.032372
394.85,0.0,0.0,0.0,2e-06,0.0,0.0,0.010646,0.0,0.0,0.001109,1.5e-05,1.467e-05,0.611301,0.54951,0.54950976,56.441939,56.477546,56.477546,57.065,57.02707,57.027071,-0.03793,-0.037929
418.625,0.0,0.0,0.0,2e-06,0.0,0.0,0.010007,0.0,0.0,0.000687,6e-06,5.55e-06,0.56343,0.494345,0.49434562,56.394244,56.430256,56.430257,56.96837,56.92461,56.924608,-0.04376,-0.043762
442.4,0.0,0.0,0.0,1e-06,0.0,0.0,0.009427,0.0,0.0,0.000423,2e-06,2.05e-06,0.518624,0.442924,0.44292461,56.345069,56.38073,56.380731,56.87354,56.82366,56.823657,-0.04988,-0.049883
466.175,0.0,0.0,0.0,1e-06,0.0,0.0,0.008897,0.0,0.0,0.000258,1e-06,7.4e-07,0.476816,0.395339,0.39533889,56.294531,56.329053,56.329054,56.7805,56.72439,56.724393,-0.05611,-0.056107
489.95,0.0,0.0,0.0,1e-06,0.0,0.0,0.008412,0.0,0.0,0.000157,0.0,2.6e-07,0.437911,0.35159,0.35159028,56.242747,56.275306,56.275306,56.68923,56.6269,56.626897,-0.06233,-0.062333
513.725,0.0,0.0,0.0,1e-06,0.0,0.0,0.007967,0.0,0.0,9.6e-05,0.0,9e-08,0.401794,0.311608,0.31160778,56.189835,56.219558,56.219559,56.59969,56.53117,56.531167,-0.06852,-0.068523
537.5,0.0,0.0,0.0,1e-06,0.0,0.0,0.007558,0.0,0.0,5.8e-05,0.0,3e-08,0.368338,0.275222,0.27522184,56.135906,56.161691,56.161691,56.51186,56.43691,56.436913,-0.07495,-0.074947
561.275,0.0,0.0,0.0,0.0,0.0,0.0,0.007181,0.0,0.0,3.6e-05,0.0,1e-08,0.337409,0.242287,0.24228722,56.081071,56.101772,56.101773,56.4257,56.34406,56.34406,-0.08164,-0.08164
585.05,0.0,0.0,0.0,0.0,0.0,0.0,0.006833,0.0,0.0,2.2e-05,0.0,0.0,0.308867,0.212625,0.21262518,56.025433,56.039868,56.039868,56.34116,56.25249,56.252494,-0.08867,-0.088666
608.825,0.0,0.0,0.0,0.0,0.0,0.0,0.00651,0.0,0.0,1.4e-05,0.0,0.0,0.282573,0.186034,0.18603442,55.969095,55.976038,55.976038,56.25819,56.16207,56.162073,-0.09612,-0.096117
632.6,0.0,0.0,0.0,0.0,0.0,0.0,0.00621,0.0,0.0,9e-06,0.0,0.0,0.258386,0.1623,0.16230056,55.912154,55.910339,55.910339,56.17676,56.07264,56.07264,-0.10412,-0.10412
656.375,0.0,0.0,0.0,0.0,0.0,0.0,0.005932,0.0,0.0,6e-06,0.0,0.0,0.236173,0.141196,0.14119561,55.854704,55.842717,55.842717,56.09681,55.98391,55.983913,-0.1129,-0.112897
680.15,0.0,0.0,0.0,0.0,0.0,0.0,0.005672,0.0,0.0,4e-06,0.0,0.0,0.215802,0.122498,0.12249771,55.796841,55.773148,55.773149,56.01832,55.89565,55.895646,-0.12267,-0.122674
703.925,0.0,0.0,0.0,0.0,0.0,0.0,0.005431,0.0,0.0,2e-06,0.0,0.0,0.197148,0.105995,0.10599513,55.738656,55.701691,55.701691,55.94124,55.80769,55.807686,-0.13355,-0.133554
727.7,0.0,0.0,0.0,0.0,0.0,0.0,0.005205,0.0,0.0,2e-06,0.0,0.0,0.180085,0.091482,0.09148228,55.680228,55.628399,55.628399,55.86552,55.71988,55.719881,-0.14564,-0.145639
751.475,0.0,0.0,0.0,0.0,0.0,0.0,0.004993,0.0,0.0,1e-06,0.0,0.0,0.164496,0.078763,0.07876276,55.621634,55.553324,55.553325,55.79112,55.63209,55.632087,-0.15903,-0.159033
775.25,0.0,0.0,0.0,0.0,0.0,0.0,0.004796,0.0,0.0,1e-06,0.0,0.0,0.150269,0.067651,0.06765103,55.562945,55.476518,55.476519,55.71801,55.54417,55.54417,-0.17384,-0.17384
799.025,0.0,0.0,0.0,0.0,0.0,0.0,0.00461,0.0,0.0,1e-06,0.0,0.0,0.137299,0.057974,0.05797393,55.50423,55.398032,55.398032,55.64614,55.45601,55.456006,-0.19013,-0.190134
822.8,0.0,0.0,0.0,0.0,0.0,0.0,0.004436,0.0,0.0,0.0,0.0,0.0,0.125485,0.049571,0.04957068,55.445559,55.317809,55.31781,55.57548,55.36738,55.36738,-0.2081,-0.2081
846.575,0.0,0.0,0.0,0.0,0.0,0.0,0.004273,0.0,0.0,0.0,0.0,0.0,0.114734,0.042294,0.04229431,55.387003,55.23587,55.23587,55.50601,55.27816,55.278164,-0.22785,-0.227846
870.35,0.0,0.0,0.0,0.0,0.0,0.0,0.004119,0.0,0.0,0.0,0.0,0.0,0.104961,0.036011,0.03601114,55.328635,55.15229,55.152291,55.43771,55.1883,55.188302,-0.24941,-0.249408
894.125,0.0,0.0,0.0,0.0,0.0,0.0,0.003975,0.0,0.0,0.0,0.0,0.0,0.096082,0.0306,0.03059985,55.270521,55.067146,55.067146,55.37058,55.09775,55.097746,-0.27283,-0.272834
917.9,0.0,0.0,0.0,0.0,0.0,0.0,0.003839,0.0,0.0,0.0,0.0,0.0,0.088021,0.025951,0.02595119,55.212717,54.980501,54.980502,55.30458,55.00645,55.006453,-0.29813,-0.298127
941.675,0.0,0.0,0.0,0.0,0.0,0.0,0.003712,0.0,0.0,0.0,0.0,0.0,0.080707,0.021967,0.02196726,55.155268,54.892411,54.892411,55.23969,54.91438,54.914379,-0.32531,-0.325311
965.45,0.0,0.0,0.0,0.0,0.0,0.0,0.003592,0.0,0.0,0.0,0.0,0.0,0.074073,0.018561,0.01856085,55.098207,54.802922,54.802922,55.17587,54.82148,54.821483,-0.35439,-0.354387
989.225,0.0,0.0,0.0,0.0,0.0,0.0,0.003478,0.0,0.0,0.0,0.0,0.0,0.068058,0.015655,0.01565474,55.041565,54.712075,54.712075,55.1131,54.72773,54.72773,-0.38537,-0.38537
1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003371,0.0,0.0,0.0,0.0,0.0,0.062604,0.013181,0.01318073,54.985364,54.619904,54.619904,55.05134,54.63308,54.633085,-0.41826,-0.418255
