hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
275.975,0.0,0.0,0.0,0.01746,8e-05,8e-05,0.29682,0.10467,0.10467,0.54924,0.5148699999999999,0.5148699999999999,5.3705,5.40688,5.40688,219.85993,219.88067,219.88067,226.09395,225.90716,225.90716,-0.18679,-0.18679
299.75,0.0,0.0,0.0,0.016390000000000002,5e-05,5e-05,0.28776999999999997,0.08519,0.08519,0.50469,0.46298999999999996,0.46298999999999996,5.3074900000000005,5.34863,5.34863,219.83897000000002,219.86251000000001,219.86251000000001,225.95531,225.75937000000002,225.75937000000002,-0.19594,-0.19594
323.525,0.0,0.0,0.0,0.015430000000000001,2.9999999999999997e-05,2.9999999999999997e-05,0.27976,0.06934,0.06934,0.463,0.4144,0.4144,5.24184,5.2878099999999995,5.2878099999999995,219.8167,219.84322000000003,219.84322000000003,225.81672999999998,225.6148,225.6148,-0.20193,-0.20193
347.3,0.0,0.0,0.0,0.01457,2e-05,2e-05,0.27254,0.05653,0.05653,0.42418,0.36934,0.36934,5.173830000000001,5.22449,5.22449,219.79313,219.82276000000002,219.82276000000002,225.67825,225.47314,225.47314,-0.20511,-0.20511
371.075,0.0,0.0,0.0,0.01378,1e-05,1e-05,0.26595,0.046169999999999996,0.046169999999999996,0.38818,0.32789,0.3279,5.10374,5.15894,5.15894,219.76827000000003,219.80114,219.80114,225.53992000000002,225.33416,225.33416,-0.20576,-0.20576
394.85,0.0,0.0,0.0,0.013069999999999998,1e-05,1e-05,0.25987,0.03777,0.03777,0.35488000000000003,0.29004,0.29005,5.03183,5.09144,5.09144,219.74215,219.77842,219.77842,225.40178999999998,225.19769,225.19769,-0.2041,-0.2041
418.625,0.0,0.0,0.0,0.01241,1e-05,1e-05,0.25421,0.030969999999999998,0.030969999999999998,0.32418,0.25572,0.25572,4.95838,5.02217,5.02217,219.71479,219.75457999999998,219.75457999999998,225.26397000000003,225.06345,225.06345,-0.20052,-0.20052
442.4,0.0,0.0,0.0,0.0118,0.0,0.0,0.24891999999999997,0.02546,0.02546,0.29594000000000004,0.22482,0.22482,4.88363,4.9512599999999996,4.9512599999999996,219.6862,219.7296,219.7296,225.12649,224.93114,224.93114,-0.19535,-0.19535
466.175,0.0,0.0,0.0,0.01124,0.0,0.0,0.24394000000000002,0.020980000000000002,0.020980000000000002,0.27002,0.19710999999999998,0.19710999999999998,4.80779,4.87893,4.87893,219.65642000000003,219.70352000000003,219.70351000000002,224.98942000000002,224.80053999999998,224.80053999999998,-0.18888,-0.18888
489.95,0.0,0.0,0.0,0.01073,0.0,0.0,0.23924,0.01734,0.01734,0.24625999999999998,0.17237,0.17237,4.73109,4.8054,4.8054,219.62547,219.67636000000002,219.67636000000002,224.85277999999997,224.67147000000003,224.67147000000003,-0.18131,-0.18131
513.725,0.0,0.0,0.0,0.01025,0.0,0.0,0.23478000000000002,0.01436,0.01436,0.22451,0.15037,0.15037,4.65372,4.7308699999999995,4.7308699999999995,219.59336000000002,219.64817000000002,219.64817000000002,224.71662,224.54377999999997,224.54377999999997,-0.17284000000000002,-0.17284000000000002
537.5,0.0,0.0,0.0,0.00981,0.0,0.0,0.23053,0.01193,0.01193,0.20464000000000002,0.13095,0.13095,4.57587,4.6554199999999994,4.6554199999999994,219.56013,219.61889,219.61888,224.58097999999998,224.41717999999997,224.41717999999997,-0.1638,-0.1638
561.275,0.0,0.0,0.0,0.00939,0.0,0.0,0.22649,0.009940000000000001,0.009940000000000001,0.1865,0.11383,0.11383,4.49771,4.57923,4.57923,219.5258,219.58853,219.58853,224.44588,224.29153,224.29153,-0.15435,-0.15435
585.05,0.0,0.0,0.0,0.009009999999999999,0.0,0.0,0.22261999999999998,0.0083,0.0083,0.16996,0.09879,0.09879,4.41939,4.50245,4.50245,219.49038,219.55714,219.55715,224.31135,224.16669,224.16669,-0.14465999999999998,-0.14465999999999998
608.825,0.0,0.0,0.0,0.00865,0.0,0.0,0.21891999999999998,0.006959999999999999,0.006959999999999999,0.1549,0.0856,0.0856,4.341069999999999,4.42523,4.42523,219.45389,219.52475,219.52475,224.17743,224.04254,224.04254,-0.13489,-0.13489
632.6,0.0,0.0,0.0,0.00831,0.0,0.0,0.21536999999999998,0.00584,0.00584,0.1412,0.07406,0.07406,4.26288,4.34772,4.34772,219.41637000000003,219.49137000000002,219.49137000000002,224.04413,223.91898999999998,223.91898999999998,-0.12514,-0.12514
656.375,0.0,0.0,0.0,0.008,0.0,0.0,0.21195999999999998,0.00492,0.00492,0.12875,0.064,0.064,4.18495,4.27,4.27,219.37783,219.45698,219.45698,223.91147999999998,223.7959,223.7959,-0.11558,-0.11558
680.15,0.0,0.0,0.0,0.0077,0.0,0.0,0.20868,0.00415,0.0041600000000000005,0.11744,0.055260000000000004,0.055260000000000004,4.10741,4.1921800000000005,4.1921800000000005,219.33829,219.42156,219.42156,223.77951000000002,223.67316,223.67316,-0.10635,-0.10635
703.925,0.0,0.0,0.0,0.00742,0.0,0.0,0.20551999999999998,0.00352,0.00352,0.10718,0.04767,0.04767,4.03036,4.11437,4.11437,219.29779,219.38513999999998,219.38513999999998,223.64826000000002,223.55071,223.55071,-0.09755,-0.09755
727.7,0.0,0.0,0.0,0.00716,0.0,0.0,0.20247,0.00299,0.00299,0.09786,0.041089999999999995,0.041089999999999995,3.9539,4.03667,4.03667,219.25634,219.34774,219.34774,223.51774,223.4285,223.4285,-0.08924,-0.08924
751.475,0.0,0.0,0.0,0.0069099999999999995,0.0,0.0,0.19954000000000002,0.0025399999999999997,0.0025399999999999997,0.08943,0.0354,0.0354,3.87811,3.9591800000000004,3.9591800000000004,219.21398,219.30938999999998,219.30938999999998,223.38796000000002,223.30651,223.30651,-0.08145,-0.08145
775.25,0.0,0.0,0.0,0.006679999999999999,0.0,0.0,0.1967,0.00217,0.00217,0.08177999999999999,0.03046,0.03046,3.8030800000000005,3.8819800000000004,3.8819800000000004,219.17071,219.27011000000002,219.27011000000002,223.25895,223.18472999999997,223.18472999999997,-0.07422000000000001,-0.07422000000000001
799.025,0.0,0.0,0.0,0.00645,0.0,0.0,0.19396,0.00186,0.00186,0.07485,0.0262,0.0262,3.7288699999999997,3.80516,3.80516,219.12657000000002,219.22992000000002,219.22992000000002,223.1307,223.06314,223.06314,-0.06756000000000001,-0.06756000000000001
822.8,0.0,0.0,0.0,0.00625,0.0,0.0,0.1913,0.00159,0.00159,0.06857,0.02252,0.02252,3.65555,3.72879,3.72879,219.08157999999997,219.18878999999998,219.18878999999998,223.00326,222.94169,222.94169,-0.06157000000000001,-0.06157000000000001
846.575,0.0,0.0,0.0,0.00605,0.0,0.0,0.18874000000000002,0.00137,0.00137,0.06289,0.01936,0.01936,3.5831699999999995,3.6529300000000005,3.6529300000000005,219.03578,219.14672000000002,219.14672000000002,222.87662000000003,222.82037999999997,222.82037999999997,-0.05624,-0.05624
870.35,0.0,0.0,0.0,0.00586,0.0,0.0,0.18625,0.00118,0.00118,0.05774,0.016640000000000002,0.016640000000000002,3.5117800000000003,3.57765,3.57765,218.9892,219.10376000000002,219.10376000000002,222.75083999999998,222.69922000000003,222.69922000000003,-0.051620000000000006,-0.051620000000000006
894.125,0.0,0.0,0.0,0.005679999999999999,0.0,0.0,0.18385,0.0010199999999999999,0.0010199999999999999,0.053079999999999995,0.0143,0.0143,3.4414300000000004,3.5030099999999997,3.5030099999999997,218.94187999999997,219.05992999999998,219.05992999999998,222.62592999999998,222.57825,222.57825,-0.04768,-0.04768
917.9,0.0,0.0,0.0,0.005520000000000001,0.0,0.0,0.18152000000000001,0.00088,0.00088,0.04886,0.01228,0.01228,3.37216,3.4290599999999998,3.4290599999999998,218.89385,219.01527000000002,219.01527000000002,222.50191,222.4575,222.4575,-0.044410000000000005,-0.044410000000000005
941.675,0.0,0.0,0.0,0.00536,0.0,0.0,0.17926,0.0007599999999999999,0.0007599999999999999,0.04503,0.01055,0.01055,3.30399,3.35586,3.35586,218.84515,218.96981,218.96981,222.3788,222.33697,222.33697,-0.04183,-0.04183
965.45,0.0,0.0,0.0,0.00521,0.0,0.0,0.17707,0.00066,0.00066,0.041569999999999996,0.009059999999999999,0.00905,3.23696,3.28344,3.28344,218.7958,218.92355,218.92355,222.2566,222.21671,222.21671,-0.039889999999999995,-0.039889999999999995
989.225,0.0,0.0,0.0,0.00506,0.0,0.0,0.17495,0.00057,0.00058,0.038419999999999996,0.00777,0.00777,3.1710700000000003,3.21184,3.21184,218.74581,218.87652999999997,218.87652999999997,222.13532,222.09672,222.09672,-0.0386,-0.0386
1013.0,0.0,0.0,0.0,0.0049299999999999995,0.0,0.0,0.17289000000000002,0.0005,0.0005,0.03557,0.006670000000000001,0.006670000000000001,3.10635,3.14109,3.14109,218.69522,218.82875,218.82875,222.01496,221.97702,221.97702,-0.037939999999999995,-0.037939999999999995
