,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
40,192.7625,0.0,0.0,0.0,0.00066,0.00013000000000000002,0.00013000000000000002,0.00642,0.015130000000000001,0.015130000000000001,0.01902,0.02097,0.02097,0.017519999999999997,0.015969999999999998,0.01596,0.005529999999999999,0.00475,0.00475,0.04915,0.05695,0.05695,0.0078,0.0078
41,216.5375,0.0,0.0,0.0,0.00056,7e-05,7e-05,0.005220000000000001,0.01259,0.01259,0.01849,0.020819999999999998,0.02081,0.01891,0.0173,0.0173,0.00601,0.00518,0.00518,0.04919,0.05596,0.05596,0.00677,0.0067599999999999995
42,240.3125,0.0,0.0,0.0,0.00049,4e-05,4e-05,0.00434,0.0104,0.0104,0.01772,0.02027,0.02027,0.02018,0.01851,0.01851,0.006490000000000001,0.0056,0.0056,0.04922,0.05482000000000001,0.054810000000000005,0.0055899999999999995,0.0055899999999999995
43,264.0875,0.0,0.0,0.0,0.00043,2e-05,2e-05,0.0036899999999999997,0.0085,0.0085,0.01681,0.01944,0.01944,0.021330000000000002,0.01964,0.01963,0.0069700000000000005,0.00603,0.00603,0.04923,0.05363,0.05363,0.0044,0.00439
44,287.8625,0.0,0.0,0.0,0.00037999999999999997,1e-05,1e-05,0.00321,0.00692,0.00692,0.015819999999999997,0.01842,0.01842,0.02238,0.02068,0.02068,0.00744,0.00645,0.00645,0.04923,0.05248,0.05247,0.00325,0.00324
45,311.6375,0.0,0.0,0.0,0.00033999999999999997,1e-05,1e-05,0.00285,0.00563,0.00563,0.0148,0.01725,0.01725,0.02331,0.0216,0.02159,0.007909999999999999,0.00685,0.00685,0.049210000000000004,0.051329999999999994,0.051329999999999994,0.00212,0.00212
46,335.4125,0.0,0.0,0.0,0.00031,0.0,0.0,0.00256,0.00455,0.00455,0.01378,0.016,0.016,0.02415,0.02248,0.02248,0.00837,0.00727,0.007259999999999999,0.04917,0.0503,0.050289999999999994,0.0011300000000000001,0.00112
47,359.1875,0.0,0.0,0.0,0.00028,0.0,0.0,0.00234,0.0036799999999999997,0.0036799999999999997,0.012790000000000001,0.014719999999999999,0.014709999999999999,0.02489,0.023280000000000002,0.02327,0.00883,0.007679999999999999,0.007670000000000001,0.04912,0.04935,0.049339999999999995,0.00022999999999999998,0.00022999999999999998
48,382.9625,0.0,0.0,0.0,0.00025,0.0,0.0,0.00216,0.00298,0.00298,0.01182,0.01344,0.01344,0.02553,0.023969999999999998,0.02396,0.00928,0.00807,0.00807,0.04905,0.04846,0.04845,-0.00059,-0.00059
49,406.7375,0.0,0.0,0.0,0.00022999999999999998,0.0,0.0,0.00201,0.00242,0.00242,0.0109,0.012190000000000001,0.01218,0.026080000000000002,0.02459,0.02459,0.00972,0.008459999999999999,0.008459999999999999,0.04894,0.04766,0.04766,-0.00128,-0.00128
