,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
21,0.6524,0.16070278,0.18812469,0.18810479,0.06510589,0.06229329,0.062287,0.02413235,0.02125522,0.02125303,0.00045602,0.00045749,0.00045745,0.00207798,0.00175024,0.00175006,0.00535923,0.00458296,0.00458249,0.25783423,0.2784639,0.27843481,0.02062967,0.02060058
22,0.9151,0.1314087,0.16049284,0.16047587,0.06259848,0.06059596,0.06058983,0.02337988,0.0207497,0.02074756,0.00053541,0.0005403,0.00054024,0.0019874,0.00170398,0.0017038,0.00512304,0.00439313,0.00439268,0.22503292,0.24847591,0.24844998,0.02344299,0.02341706
23,1.2836,0.10188467,0.12806755,0.128054,0.05951012,0.05854607,0.05854016,0.02255487,0.02020126,0.02019919,0.00065571,0.00066042,0.00066035,0.00190615,0.00166291,0.00166274,0.00485974,0.00417361,0.00417318,0.19137126,0.21331182,0.21328961,0.02194056,0.02191835
24,1.8006,0.07451982,0.09279193,0.09278211,0.05617761,0.05646447,0.05645876,0.02193619,0.01986413,0.01986208,0.00083964,0.00084797,0.00084788,0.00188443,0.00167445,0.00167428,0.00463175,0.00398135,0.00398094,0.15998944,0.1756243,0.17560606,0.01563486,0.01561662
25,2.5257,0.05114416,0.05878035,0.05877413,0.05260221,0.05425306,0.05424758,0.02158718,0.0197546,0.01975256,0.00111191,0.00111562,0.0011155,0.0019356,0.00174557,0.00174539,0.00444031,0.00381785,0.00381746,0.13282135,0.13946705,0.13945263,0.0066457,0.00663128
26,3.5428,0.03254039,0.03094334,0.03094007,0.04878538,0.05193437,0.05192912,0.02158796,0.01998791,0.01998586,0.00150743,0.00151737,0.00151721,0.00207877,0.00190708,0.00190688,0.00428688,0.00368613,0.00368575,0.11078681,0.10997619,0.10996488,-0.00081062,-0.00082193
27,4.9695,0.01885159,0.01265025,0.01264891,0.04484382,0.04945421,0.04944921,0.02212182,0.02066845,0.02066632,0.00207406,0.00207306,0.00207284,0.00235382,0.00217985,0.00217963,0.00419316,0.00360727,0.00360689,0.09443827,0.09063309,0.09062382,-0.00380518,-0.00381445
28,6.9709,0.0097416,0.0036757,0.00367531,0.04077125,0.04668913,0.04668442,0.02334526,0.02200875,0.02200649,0.0028749,0.00288414,0.00288385,0.00280565,0.00262829,0.00262802,0.00417373,0.00359503,0.00359466,0.08371239,0.08148105,0.08147274,-0.00223134,-0.00223965
29,9.7781,0.00434602,0.00068073,0.00068066,0.03624384,0.04294646,0.04294212,0.02526231,0.02390559,0.02390313,0.00399888,0.00398755,0.00398714,0.00347171,0.00325809,0.00325776,0.00421271,0.00363113,0.00363076,0.07753547,0.07840956,0.07840157,0.00087409,0.0008661
30,13.7158,0.00157664,6.995e-05,6.994e-05,0.03089466,0.03769362,0.03768982,0.02783924,0.0264721,0.02646937,0.00556719,0.00555887,0.0055583,0.00441223,0.00415599,0.00415556,0.00430621,0.00371584,0.00371546,0.07459618,0.07766638,0.07765845,0.0030702,0.00306227
31,19.2394,0.0004259,3.39e-06,3.39e-06,0.02449585,0.0305332,0.03053011,0.0308612,0.02961398,0.02961093,0.00773119,0.00767893,0.00767813,0.00572138,0.00536687,0.00536632,0.0044744,0.00386104,0.00386064,0.07370992,0.0770574,0.07704952,0.00334748,0.0033396
32,26.9872,8.037e-05,6e-08,6e-08,0.01733835,0.02175856,0.02175636,0.03358099,0.03333242,0.03332899,0.01064304,0.01057929,0.01057819,0.00753305,0.00704629,0.00704556,0.00476533,0.00411317,0.00411274,0.07394113,0.07682979,0.07682192,0.00288866,0.00288079
33,37.8553,1.121e-05,0.0,0.0,0.01050943,0.0126421,0.01264082,0.03438744,0.0368697,0.03686591,0.01441036,0.01432917,0.01432769,0.00998424,0.00927625,0.00927529,0.00521319,0.00449091,0.00449045,0.07451588,0.07760814,0.07760016,0.00309226,0.00308428
